,generation,n_edges,phi,solver,environment,seed
0,1199,9,75.29999999999998,lgp,swimmer,100
1,599,11,69.85,lgp,swimmer,100
2,1899,10,73.94999999999999,lgp,swimmer,100
3,899,10,71.0,lgp,swimmer,100
4,1799,12,76.19999999999999,lgp,swimmer,100
5,1699,10,76.64999999999999,lgp,swimmer,100
6,999,10,71.0,lgp,swimmer,100
7,199,7,77.55,lgp,swimmer,100
8,1499,9,75.29999999999998,lgp,swimmer,100
9,1399,9,75.29999999999998,lgp,swimmer,100
10,799,11,60.54999999999999,lgp,swimmer,100
11,99,7,77.55,lgp,swimmer,100
12,1599,9,75.29999999999998,lgp,swimmer,100
13,1099,9,75.29999999999998,lgp,swimmer,100
14,2499,12,74.39999999999999,lgp,swimmer,100
15,1999,11,70.1,lgp,swimmer,100
16,399,8,77.54999999999998,lgp,swimmer,100
17,1299,9,75.29999999999998,lgp,swimmer,100
18,2099,12,71.44999999999999,lgp,swimmer,100
19,2199,11,70.1,lgp,swimmer,100
20,2299,11,73.94999999999999,lgp,swimmer,100
21,299,8,77.54999999999998,lgp,swimmer,100
22,2399,12,74.39999999999999,lgp,swimmer,100
23,699,10,64.85,lgp,swimmer,100
24,499,8,77.54999999999998,lgp,swimmer,100
25,699,14,68.04999999999998,lgp,swimmer,100
26,2299,13,71.89999999999999,lgp,swimmer,100
27,1599,13,73.94999999999999,lgp,swimmer,100
28,899,14,68.04999999999998,lgp,swimmer,100
29,2199,24,72.15,lgp,swimmer,100
30,1699,23,60.14999999999999,lgp,swimmer,100
31,2399,16,67.69999999999999,lgp,swimmer,100
32,1899,18,69.54999999999998,lgp,swimmer,100
33,299,14,67.6,lgp,swimmer,100
34,2099,14,75.3,lgp,swimmer,100
35,999,14,68.04999999999998,lgp,swimmer,100
36,199,15,69.75,lgp,swimmer,100
37,799,14,68.04999999999998,lgp,swimmer,100
38,1799,13,73.94999999999999,lgp,swimmer,100
39,1299,13,74.85,lgp,swimmer,100
40,1399,13,74.85,lgp,swimmer,100
41,499,13,71.89999999999999,lgp,swimmer,100
42,2499,23,54.0,lgp,swimmer,100
43,1999,17,68.75,lgp,swimmer,100
44,99,14,67.6,lgp,swimmer,100
45,1199,14,70.54999999999998,lgp,swimmer,100
46,399,15,71.44999999999999,lgp,swimmer,100
47,599,15,71.89999999999999,lgp,swimmer,100
48,1499,13,74.85,lgp,swimmer,100
49,1099,17,65.8,lgp,swimmer,100
50,2299,14,55.94999999999999,lgp,swimmer,100
51,999,13,60.24999999999999,lgp,swimmer,100
52,599,14,59.79999999999999,lgp,swimmer,100
53,1299,13,56.3,lgp,swimmer,100
54,499,14,59.79999999999999,lgp,swimmer,100
55,1999,15,51.64999999999999,lgp,swimmer,100
56,1399,17,53.349999999999994,lgp,swimmer,100
57,799,13,60.24999999999999,lgp,swimmer,100
58,99,10,77.1,lgp,swimmer,100
59,199,14,67.94999999999999,lgp,swimmer,100
60,2499,13,56.3,lgp,swimmer,100
61,1599,16,53.79999999999999,lgp,swimmer,100
62,2199,14,55.94999999999999,lgp,swimmer,100
63,2399,13,56.3,lgp,swimmer,100
64,1199,13,60.24999999999999,lgp,swimmer,100
65,2099,17,49.499999999999986,lgp,swimmer,100
66,1099,13,60.24999999999999,lgp,swimmer,100
67,1699,16,53.79999999999999,lgp,swimmer,100
68,1899,15,51.64999999999999,lgp,swimmer,100
69,399,14,59.79999999999999,lgp,swimmer,100
70,1499,17,53.349999999999994,lgp,swimmer,100
71,699,13,60.24999999999999,lgp,swimmer,100
72,1799,15,51.64999999999999,lgp,swimmer,100
73,899,14,64.1,lgp,swimmer,100
74,299,14,51.89999999999999,lgp,swimmer,100
75,899,10,77.1,lgp,swimmer,100
76,499,8,77.55,lgp,swimmer,100
77,2499,12,72.35,lgp,swimmer,100
78,1699,12,72.35,lgp,swimmer,100
79,1399,11,76.64999999999999,lgp,swimmer,100
80,199,8,77.55,lgp,swimmer,100
81,1599,12,72.35,lgp,swimmer,100
82,999,10,77.1,lgp,swimmer,100
83,799,10,77.1,lgp,swimmer,100
84,2199,12,72.35,lgp,swimmer,100
85,1499,11,76.64999999999999,lgp,swimmer,100
86,2399,12,72.35,lgp,swimmer,100
87,299,8,77.55,lgp,swimmer,100
88,399,8,77.55,lgp,swimmer,100
89,99,8,77.55,lgp,swimmer,100
90,1899,12,72.35,lgp,swimmer,100
91,699,8,77.55,lgp,swimmer,100
92,599,8,77.55,lgp,swimmer,100
93,1299,11,76.64999999999999,lgp,swimmer,100
94,1099,11,76.64999999999999,lgp,swimmer,100
95,2099,12,72.35,lgp,swimmer,100
96,2299,12,72.35,lgp,swimmer,100
97,1199,11,76.64999999999999,lgp,swimmer,100
98,1999,12,72.35,lgp,swimmer,100
99,1799,12,72.35,lgp,swimmer,100
100,1599,11,72.79999999999998,lgp,swimmer,100
101,799,13,72.35,lgp,swimmer,100
102,1699,11,72.79999999999998,lgp,swimmer,100
103,699,10,77.1,lgp,swimmer,100
104,2499,11,70.75,lgp,swimmer,100
105,1499,11,72.79999999999998,lgp,swimmer,100
106,199,10,77.1,lgp,swimmer,100
107,99,10,77.1,lgp,swimmer,100
108,2199,11,70.75,lgp,swimmer,100
109,399,10,77.1,lgp,swimmer,100
110,1399,11,72.79999999999998,lgp,swimmer,100
111,1199,12,76.64999999999999,lgp,swimmer,100
112,1899,10,71.19999999999999,lgp,swimmer,100
113,1099,12,76.64999999999999,lgp,swimmer,100
114,1999,10,71.19999999999999,lgp,swimmer,100
115,2099,10,71.19999999999999,lgp,swimmer,100
116,599,13,72.35,lgp,swimmer,100
117,1799,11,72.79999999999998,lgp,swimmer,100
118,999,13,72.35,lgp,swimmer,100
119,2399,11,70.75,lgp,swimmer,100
120,2299,11,70.75,lgp,swimmer,100
121,899,13,72.35,lgp,swimmer,100
122,499,13,72.35,lgp,swimmer,100
123,299,10,77.1,lgp,swimmer,100
124,1299,14,70.3,lgp,swimmer,100
125,399,6,78.0,lgp,swimmer,100
126,1999,13,72.35,lgp,swimmer,100
127,899,10,77.1,lgp,swimmer,100
128,299,8,69.4,lgp,swimmer,100
129,1899,13,72.35,lgp,swimmer,100
130,99,6,78.0,lgp,swimmer,100
131,1199,11,72.79999999999998,lgp,swimmer,100
132,599,6,78.0,lgp,swimmer,100
133,1699,13,72.35,lgp,swimmer,100
134,499,6,78.0,lgp,swimmer,100
135,2499,13,72.35,lgp,swimmer,100
136,1299,13,72.35,lgp,swimmer,100
137,2299,13,72.35,lgp,swimmer,100
138,2199,13,72.35,lgp,swimmer,100
139,699,6,78.0,lgp,swimmer,100
140,1099,11,72.79999999999998,lgp,swimmer,100
141,1599,13,72.35,lgp,swimmer,100
142,999,10,77.1,lgp,swimmer,100
143,2099,13,72.35,lgp,swimmer,100
144,199,6,78.0,lgp,swimmer,100
145,799,12,75.75,lgp,swimmer,100
146,2399,13,72.35,lgp,swimmer,100
147,1799,13,72.35,lgp,swimmer,100
148,1399,13,72.35,lgp,swimmer,100
149,1499,13,72.35,lgp,swimmer,100
150,999,16,67.6,lgp,swimmer,100
