generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
1899,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
299,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
2099,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
999,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
199,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
799,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
1799,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
1299,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
1399,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
499,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
2499,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
1999,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
99,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
1199,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
399,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
599,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
1499,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
1099,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,107
2299,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
999,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
599,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
1299,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
499,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
1999,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
1399,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
799,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
99,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
199,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
2499,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
1599,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
2199,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
2399,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
1199,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
2099,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
1099,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
1699,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
1899,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
399,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
1499,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
699,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
1799,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
899,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
299,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,107
899,4,53.1,3,0,1,lgp,inverted_pendulum,107
499,4,53.1,3,0,1,lgp,inverted_pendulum,107
2499,4,53.1,3,0,1,lgp,inverted_pendulum,107
1699,4,53.1,3,0,1,lgp,inverted_pendulum,107
1399,4,53.1,3,0,1,lgp,inverted_pendulum,107
199,4,53.1,3,0,1,lgp,inverted_pendulum,107
1599,4,53.1,3,0,1,lgp,inverted_pendulum,107
999,4,53.1,3,0,1,lgp,inverted_pendulum,107
799,4,53.1,3,0,1,lgp,inverted_pendulum,107
2199,4,53.1,3,0,1,lgp,inverted_pendulum,107
1499,4,53.1,3,0,1,lgp,inverted_pendulum,107
2399,4,53.1,3,0,1,lgp,inverted_pendulum,107
299,4,53.1,3,0,1,lgp,inverted_pendulum,107
399,4,53.1,3,0,1,lgp,inverted_pendulum,107
99,4,53.1,3,0,1,lgp,inverted_pendulum,107
1899,4,53.1,3,0,1,lgp,inverted_pendulum,107
699,4,53.1,3,0,1,lgp,inverted_pendulum,107
599,4,53.1,3,0,1,lgp,inverted_pendulum,107
1299,4,53.1,3,0,1,lgp,inverted_pendulum,107
1099,4,53.1,3,0,1,lgp,inverted_pendulum,107
2099,4,53.1,3,0,1,lgp,inverted_pendulum,107
2299,4,53.1,3,0,1,lgp,inverted_pendulum,107
1199,4,53.1,3,0,1,lgp,inverted_pendulum,107
1999,4,53.1,3,0,1,lgp,inverted_pendulum,107
1799,4,53.1,3,0,1,lgp,inverted_pendulum,107
1599,7,43.4,4,1,2,lgp,inverted_pendulum,107
799,7,43.4,4,1,2,lgp,inverted_pendulum,107
1699,7,43.4,4,1,2,lgp,inverted_pendulum,107
699,7,43.4,4,1,2,lgp,inverted_pendulum,107
2499,7,43.4,4,1,2,lgp,inverted_pendulum,107
1499,7,43.4,4,1,2,lgp,inverted_pendulum,107
199,7,43.4,4,1,2,lgp,inverted_pendulum,107
99,7,43.4,4,1,2,lgp,inverted_pendulum,107
2199,7,43.4,4,1,2,lgp,inverted_pendulum,107
399,7,43.4,4,1,2,lgp,inverted_pendulum,107
1399,7,43.4,4,1,2,lgp,inverted_pendulum,107
1199,7,43.4,4,1,2,lgp,inverted_pendulum,107
1899,7,43.4,4,1,2,lgp,inverted_pendulum,107
1099,7,43.4,4,1,2,lgp,inverted_pendulum,107
1999,7,43.4,4,1,2,lgp,inverted_pendulum,107
2099,7,43.4,4,1,2,lgp,inverted_pendulum,107
599,7,43.4,4,1,2,lgp,inverted_pendulum,107
1799,7,43.4,4,1,2,lgp,inverted_pendulum,107
999,7,43.4,4,1,2,lgp,inverted_pendulum,107
2399,7,43.4,4,1,2,lgp,inverted_pendulum,107
2299,7,43.4,4,1,2,lgp,inverted_pendulum,107
899,7,43.4,4,1,2,lgp,inverted_pendulum,107
499,7,43.4,4,1,2,lgp,inverted_pendulum,107
299,7,43.4,4,1,2,lgp,inverted_pendulum,107
1299,7,43.4,4,1,2,lgp,inverted_pendulum,107
399,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1999,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
899,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
299,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1899,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
99,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1199,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
599,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1699,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
499,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
2499,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1299,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
2299,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
2199,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
699,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1099,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1599,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
999,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
2099,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
199,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
799,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
2399,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1799,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1399,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1499,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
999,3,61.7,2,0,1,lgp,inverted_pendulum,107
1599,3,61.7,2,0,1,lgp,inverted_pendulum,107
199,3,61.7,2,0,1,lgp,inverted_pendulum,107
799,3,61.7,2,0,1,lgp,inverted_pendulum,107
1899,3,61.7,2,0,1,lgp,inverted_pendulum,107
2199,3,61.7,2,0,1,lgp,inverted_pendulum,107
2299,3,61.7,2,0,1,lgp,inverted_pendulum,107
1499,3,61.7,2,0,1,lgp,inverted_pendulum,107
99,3,61.7,2,0,1,lgp,inverted_pendulum,107
299,3,61.7,2,0,1,lgp,inverted_pendulum,107
1699,3,61.7,2,0,1,lgp,inverted_pendulum,107
1299,3,61.7,2,0,1,lgp,inverted_pendulum,107
399,3,61.7,2,0,1,lgp,inverted_pendulum,107
2099,3,61.7,2,0,1,lgp,inverted_pendulum,107
599,3,61.7,2,0,1,lgp,inverted_pendulum,107
899,3,61.7,2,0,1,lgp,inverted_pendulum,107
1799,3,61.7,2,0,1,lgp,inverted_pendulum,107
1999,3,61.7,2,0,1,lgp,inverted_pendulum,107
499,3,61.7,2,0,1,lgp,inverted_pendulum,107
2499,3,61.7,2,0,1,lgp,inverted_pendulum,107
1099,3,61.7,2,0,1,lgp,inverted_pendulum,107
699,3,61.7,2,0,1,lgp,inverted_pendulum,107
1199,3,61.7,2,0,1,lgp,inverted_pendulum,107
2399,3,61.7,2,0,1,lgp,inverted_pendulum,107
1399,3,61.7,2,0,1,lgp,inverted_pendulum,107
1799,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
2499,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
1499,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
2399,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
1999,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
2199,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
799,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
399,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
1199,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
1399,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
299,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
499,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
1099,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
599,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
1299,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
1599,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
899,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
999,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
1699,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
1899,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
99,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
699,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
199,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
2299,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
2099,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,107
899,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
1899,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
1599,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
2299,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
2499,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
799,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
99,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
1499,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
299,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
1199,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
2199,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
1799,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
1299,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
1699,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
1099,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
999,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
2399,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
2099,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
1399,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
699,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
599,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
199,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
399,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
1999,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
499,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,107
2199,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
499,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
599,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
2099,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
1299,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
2499,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
1599,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
1399,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
199,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
799,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
899,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
299,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
1999,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
1899,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
1799,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
2299,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
1699,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
1199,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
1099,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
2399,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
999,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
1499,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
99,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
399,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
699,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,107
1199,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
599,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
899,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
999,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
199,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
1499,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
1399,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
799,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
99,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
1099,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
399,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
1299,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
299,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
699,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
499,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,107
699,3,61.7,2,1,0,lgp,inverted_pendulum,107
899,3,61.7,2,1,0,lgp,inverted_pendulum,107
299,3,61.7,2,1,0,lgp,inverted_pendulum,107
999,3,61.7,2,1,0,lgp,inverted_pendulum,107
199,3,61.7,2,1,0,lgp,inverted_pendulum,107
799,3,61.7,2,1,0,lgp,inverted_pendulum,107
1299,3,61.7,2,1,0,lgp,inverted_pendulum,107
1399,3,61.7,2,1,0,lgp,inverted_pendulum,107
499,3,61.7,2,1,0,lgp,inverted_pendulum,107
99,3,61.7,2,1,0,lgp,inverted_pendulum,107
1199,3,61.7,2,1,0,lgp,inverted_pendulum,107
399,3,61.7,2,1,0,lgp,inverted_pendulum,107
599,3,61.7,2,1,0,lgp,inverted_pendulum,107
1499,3,61.7,2,1,0,lgp,inverted_pendulum,107
1099,3,61.7,2,1,0,lgp,inverted_pendulum,107
999,6,51.8,3,2,1,lgp,inverted_pendulum,107
599,6,51.8,3,2,1,lgp,inverted_pendulum,107
1299,6,51.8,3,2,1,lgp,inverted_pendulum,107
499,6,51.8,3,2,1,lgp,inverted_pendulum,107
1399,6,51.8,3,2,1,lgp,inverted_pendulum,107
799,6,51.8,3,2,1,lgp,inverted_pendulum,107
99,6,51.8,3,2,1,lgp,inverted_pendulum,107
199,6,51.8,3,2,1,lgp,inverted_pendulum,107
1199,6,51.8,3,2,1,lgp,inverted_pendulum,107
1099,6,51.8,3,2,1,lgp,inverted_pendulum,107
399,6,51.8,3,2,1,lgp,inverted_pendulum,107
1499,6,51.8,3,2,1,lgp,inverted_pendulum,107
699,6,51.8,3,2,1,lgp,inverted_pendulum,107
899,6,51.8,3,2,1,lgp,inverted_pendulum,107
299,6,51.8,3,2,1,lgp,inverted_pendulum,107
899,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
499,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
1399,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
199,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
999,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
799,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
1499,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
299,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
399,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
99,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
699,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
599,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
1299,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
1099,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
1199,4,69.39999999999999,1,1,1,lgp,inverted_pendulum,107
799,8,67.6,1,4,2,lgp,inverted_pendulum,107
699,8,67.6,1,4,2,lgp,inverted_pendulum,107
1499,8,67.6,1,4,2,lgp,inverted_pendulum,107
199,8,67.6,1,4,2,lgp,inverted_pendulum,107
99,8,67.6,1,4,2,lgp,inverted_pendulum,107
399,8,67.6,1,4,2,lgp,inverted_pendulum,107
1399,8,67.6,1,4,2,lgp,inverted_pendulum,107
1199,8,67.6,1,4,2,lgp,inverted_pendulum,107
1099,8,67.6,1,4,2,lgp,inverted_pendulum,107
599,8,67.6,1,4,2,lgp,inverted_pendulum,107
999,8,67.6,1,4,2,lgp,inverted_pendulum,107
899,8,67.6,1,4,2,lgp,inverted_pendulum,107
499,8,67.6,1,4,2,lgp,inverted_pendulum,107
299,8,67.6,1,4,2,lgp,inverted_pendulum,107
1299,8,67.6,1,4,2,lgp,inverted_pendulum,107
399,3,61.7,2,0,1,lgp,inverted_pendulum,107
899,3,61.7,2,0,1,lgp,inverted_pendulum,107
299,3,61.7,2,0,1,lgp,inverted_pendulum,107
99,3,61.7,2,0,1,lgp,inverted_pendulum,107
1199,3,61.7,2,0,1,lgp,inverted_pendulum,107
599,3,61.7,2,0,1,lgp,inverted_pendulum,107
499,3,61.7,2,0,1,lgp,inverted_pendulum,107
1299,3,61.7,2,0,1,lgp,inverted_pendulum,107
699,3,61.7,2,0,1,lgp,inverted_pendulum,107
1099,3,61.7,2,0,1,lgp,inverted_pendulum,107
999,3,61.7,2,0,1,lgp,inverted_pendulum,107
199,3,61.7,2,0,1,lgp,inverted_pendulum,107
799,3,61.7,2,0,1,lgp,inverted_pendulum,107
1399,3,61.7,2,0,1,lgp,inverted_pendulum,107
1499,3,61.7,2,0,1,lgp,inverted_pendulum,107
999,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
199,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
799,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1499,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
99,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
299,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1299,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
399,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
599,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
899,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
499,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1099,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
699,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1199,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1399,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,107
1499,11,41.8,4,4,2,lgp,inverted_pendulum,107
799,11,41.8,4,4,2,lgp,inverted_pendulum,107
399,11,41.8,4,4,2,lgp,inverted_pendulum,107
1199,11,41.8,4,4,2,lgp,inverted_pendulum,107
1399,11,41.8,4,4,2,lgp,inverted_pendulum,107
299,11,41.8,4,4,2,lgp,inverted_pendulum,107
499,11,41.8,4,4,2,lgp,inverted_pendulum,107
1099,11,41.8,4,4,2,lgp,inverted_pendulum,107
599,11,41.8,4,4,2,lgp,inverted_pendulum,107
1299,11,41.8,4,4,2,lgp,inverted_pendulum,107
899,11,41.8,4,4,2,lgp,inverted_pendulum,107
999,11,41.8,4,4,2,lgp,inverted_pendulum,107
99,11,41.8,4,4,2,lgp,inverted_pendulum,107
699,11,41.8,4,4,2,lgp,inverted_pendulum,107
199,11,41.8,4,4,2,lgp,inverted_pendulum,107
