,generation,n_edges,phi,solver,environment,seed
0,899,4,69.39999999999999,lgp,ant,108
1,499,4,69.39999999999999,lgp,ant,108
2,1399,4,69.39999999999999,lgp,ant,108
3,199,4,69.39999999999999,lgp,ant,108
4,999,4,69.39999999999999,lgp,ant,108
5,799,4,69.39999999999999,lgp,ant,108
6,1499,4,69.39999999999999,lgp,ant,108
7,299,4,69.39999999999999,lgp,ant,108
8,399,4,69.39999999999999,lgp,ant,108
9,99,4,69.39999999999999,lgp,ant,108
10,699,4,69.39999999999999,lgp,ant,108
11,599,4,69.39999999999999,lgp,ant,108
12,1299,4,69.39999999999999,lgp,ant,108
13,1099,4,69.39999999999999,lgp,ant,108
14,1199,4,69.39999999999999,lgp,ant,108
15,799,8,67.6,lgp,ant,108
16,699,8,67.6,lgp,ant,108
17,1499,8,67.6,lgp,ant,108
18,199,8,67.6,lgp,ant,108
19,99,8,67.6,lgp,ant,108
20,399,8,67.6,lgp,ant,108
21,1399,8,67.6,lgp,ant,108
22,1199,8,67.6,lgp,ant,108
23,1099,8,67.6,lgp,ant,108
24,599,8,67.6,lgp,ant,108
25,999,8,67.6,lgp,ant,108
26,899,8,67.6,lgp,ant,108
27,499,8,67.6,lgp,ant,108
28,299,8,67.6,lgp,ant,108
29,1299,8,67.6,lgp,ant,108
30,399,3,61.7,lgp,ant,108
31,899,3,61.7,lgp,ant,108
32,299,3,61.7,lgp,ant,108
33,99,3,61.7,lgp,ant,108
34,1199,3,61.7,lgp,ant,108
35,599,3,61.7,lgp,ant,108
36,499,3,61.7,lgp,ant,108
37,1299,3,61.7,lgp,ant,108
38,699,3,61.7,lgp,ant,108
39,1099,3,61.7,lgp,ant,108
40,999,3,61.7,lgp,ant,108
41,199,3,61.7,lgp,ant,108
42,799,3,61.7,lgp,ant,108
43,1399,3,61.7,lgp,ant,108
44,1499,3,61.7,lgp,ant,108
45,999,6,52.19999999999999,lgp,ant,108
46,199,6,52.19999999999999,lgp,ant,108
47,799,6,52.19999999999999,lgp,ant,108
48,1499,6,52.19999999999999,lgp,ant,108
49,99,6,52.19999999999999,lgp,ant,108
50,299,6,52.19999999999999,lgp,ant,108
51,1299,6,52.19999999999999,lgp,ant,108
