generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
1199,6,68.49999999999999,1,2,2,lgp,hopper,109
1399,6,68.49999999999999,1,2,2,lgp,hopper,109
299,6,68.49999999999999,1,2,2,lgp,hopper,109
499,6,68.49999999999999,1,2,2,lgp,hopper,109
1099,6,68.49999999999999,1,2,2,lgp,hopper,109
599,6,68.49999999999999,1,2,2,lgp,hopper,109
1299,6,68.49999999999999,1,2,2,lgp,hopper,109
1599,6,68.49999999999999,1,2,2,lgp,hopper,109
899,6,68.49999999999999,1,2,2,lgp,hopper,109
999,6,68.49999999999999,1,2,2,lgp,hopper,109
1699,6,68.49999999999999,1,2,2,lgp,hopper,109
1899,6,68.49999999999999,1,2,2,lgp,hopper,109
99,6,68.49999999999999,1,2,2,lgp,hopper,109
699,6,68.49999999999999,1,2,2,lgp,hopper,109
199,6,68.49999999999999,1,2,2,lgp,hopper,109
2299,6,68.49999999999999,1,2,2,lgp,hopper,109
2099,6,68.49999999999999,1,2,2,lgp,hopper,109
899,16,47.69999999999999,3,6,5,lgp,hopper,109
1899,16,47.69999999999999,3,6,5,lgp,hopper,109
1599,16,47.69999999999999,3,6,5,lgp,hopper,109
2299,16,47.69999999999999,3,6,5,lgp,hopper,109
2499,16,47.69999999999999,3,6,5,lgp,hopper,109
799,16,47.69999999999999,3,6,5,lgp,hopper,109
99,16,47.69999999999999,3,6,5,lgp,hopper,109
1499,16,47.69999999999999,3,6,5,lgp,hopper,109
299,16,47.69999999999999,3,6,5,lgp,hopper,109
1199,16,47.69999999999999,3,6,5,lgp,hopper,109
2199,16,47.69999999999999,3,6,5,lgp,hopper,109
1799,16,47.69999999999999,3,6,5,lgp,hopper,109
1299,16,47.69999999999999,3,6,5,lgp,hopper,109
1699,16,47.69999999999999,3,6,5,lgp,hopper,109
1099,16,47.69999999999999,3,6,5,lgp,hopper,109
999,16,47.69999999999999,3,6,5,lgp,hopper,109
2399,16,47.69999999999999,3,6,5,lgp,hopper,109
2099,16,47.69999999999999,3,6,5,lgp,hopper,109
1399,16,47.69999999999999,3,6,5,lgp,hopper,109
699,16,47.69999999999999,3,6,5,lgp,hopper,109
599,16,47.69999999999999,3,6,5,lgp,hopper,109
199,16,47.69999999999999,3,6,5,lgp,hopper,109
399,16,47.69999999999999,3,6,5,lgp,hopper,109
1999,16,47.69999999999999,3,6,5,lgp,hopper,109
499,16,47.69999999999999,3,6,5,lgp,hopper,109
2199,10,54.49999999999999,2,4,4,lgp,hopper,109
499,10,54.49999999999999,2,4,4,lgp,hopper,109
599,10,54.49999999999999,2,4,4,lgp,hopper,109
2099,10,54.49999999999999,2,4,4,lgp,hopper,109
1299,10,54.49999999999999,2,4,4,lgp,hopper,109
2499,10,54.49999999999999,2,4,4,lgp,hopper,109
1599,10,54.49999999999999,2,4,4,lgp,hopper,109
1399,10,54.49999999999999,2,4,4,lgp,hopper,109
199,10,54.49999999999999,2,4,4,lgp,hopper,109
799,10,54.49999999999999,2,4,4,lgp,hopper,109
899,10,54.49999999999999,2,4,4,lgp,hopper,109
299,10,54.49999999999999,2,4,4,lgp,hopper,109
1999,10,54.49999999999999,2,4,4,lgp,hopper,109
1899,10,54.49999999999999,2,4,4,lgp,hopper,109
1799,10,54.49999999999999,2,4,4,lgp,hopper,109
2299,10,54.49999999999999,2,4,4,lgp,hopper,109
1699,10,54.49999999999999,2,4,4,lgp,hopper,109
1199,10,54.49999999999999,2,4,4,lgp,hopper,109
1099,10,54.49999999999999,2,4,4,lgp,hopper,109
2399,10,54.49999999999999,2,4,4,lgp,hopper,109
999,10,54.49999999999999,2,4,4,lgp,hopper,109
1499,10,54.49999999999999,2,4,4,lgp,hopper,109
99,10,54.49999999999999,2,4,4,lgp,hopper,109
399,10,54.49999999999999,2,4,4,lgp,hopper,109
699,10,54.49999999999999,2,4,4,lgp,hopper,109
1199,4,56.49999999999999,2,2,1,lgp,hopper,109
599,4,56.49999999999999,2,2,1,lgp,hopper,109
899,4,56.49999999999999,2,2,1,lgp,hopper,109
999,4,56.49999999999999,2,2,1,lgp,hopper,109
199,4,56.49999999999999,2,2,1,lgp,hopper,109
1499,4,56.49999999999999,2,2,1,lgp,hopper,109
1399,4,56.49999999999999,2,2,1,lgp,hopper,109
799,4,56.49999999999999,2,2,1,lgp,hopper,109
99,4,56.49999999999999,2,2,1,lgp,hopper,109
1099,4,56.49999999999999,2,2,1,lgp,hopper,109
399,4,56.49999999999999,2,2,1,lgp,hopper,109
1299,4,56.49999999999999,2,2,1,lgp,hopper,109
299,4,56.49999999999999,2,2,1,lgp,hopper,109
699,4,56.49999999999999,2,2,1,lgp,hopper,109
499,4,56.49999999999999,2,2,1,lgp,hopper,109
699,3,61.7,2,1,0,lgp,hopper,109
899,3,61.7,2,1,0,lgp,hopper,109
299,3,61.7,2,1,0,lgp,hopper,109
999,3,61.7,2,1,0,lgp,hopper,109
199,3,61.7,2,1,0,lgp,hopper,109
799,3,61.7,2,1,0,lgp,hopper,109
1299,3,61.7,2,1,0,lgp,hopper,109
1399,3,61.7,2,1,0,lgp,hopper,109
499,3,61.7,2,1,0,lgp,hopper,109
99,3,61.7,2,1,0,lgp,hopper,109
1199,3,61.7,2,1,0,lgp,hopper,109
399,3,61.7,2,1,0,lgp,hopper,109
599,3,61.7,2,1,0,lgp,hopper,109
1499,3,61.7,2,1,0,lgp,hopper,109
1099,3,61.7,2,1,0,lgp,hopper,109
999,6,51.8,3,2,1,lgp,hopper,109
599,6,51.8,3,2,1,lgp,hopper,109
1299,6,51.8,3,2,1,lgp,hopper,109
499,6,51.8,3,2,1,lgp,hopper,109
1399,6,51.8,3,2,1,lgp,hopper,109
799,6,51.8,3,2,1,lgp,hopper,109
99,6,51.8,3,2,1,lgp,hopper,109
199,6,51.8,3,2,1,lgp,hopper,109
1199,6,51.8,3,2,1,lgp,hopper,109
1099,6,51.8,3,2,1,lgp,hopper,109
399,6,51.8,3,2,1,lgp,hopper,109
1499,6,51.8,3,2,1,lgp,hopper,109
699,6,51.8,3,2,1,lgp,hopper,109
899,6,51.8,3,2,1,lgp,hopper,109
299,6,51.8,3,2,1,lgp,hopper,109
899,4,69.39999999999999,1,1,1,lgp,hopper,109
499,4,69.39999999999999,1,1,1,lgp,hopper,109
1399,4,69.39999999999999,1,1,1,lgp,hopper,109
199,4,69.39999999999999,1,1,1,lgp,hopper,109
999,4,69.39999999999999,1,1,1,lgp,hopper,109
799,4,69.39999999999999,1,1,1,lgp,hopper,109
1499,4,69.39999999999999,1,1,1,lgp,hopper,109
299,4,69.39999999999999,1,1,1,lgp,hopper,109
399,4,69.39999999999999,1,1,1,lgp,hopper,109
99,4,69.39999999999999,1,1,1,lgp,hopper,109
699,4,69.39999999999999,1,1,1,lgp,hopper,109
599,4,69.39999999999999,1,1,1,lgp,hopper,109
1299,4,69.39999999999999,1,1,1,lgp,hopper,109
1099,4,69.39999999999999,1,1,1,lgp,hopper,109
1199,4,69.39999999999999,1,1,1,lgp,hopper,109
799,8,67.6,1,4,2,lgp,hopper,109
699,8,67.6,1,4,2,lgp,hopper,109
1499,8,67.6,1,4,2,lgp,hopper,109
199,8,67.6,1,4,2,lgp,hopper,109
99,8,67.6,1,4,2,lgp,hopper,109
399,8,67.6,1,4,2,lgp,hopper,109
1399,8,67.6,1,4,2,lgp,hopper,109
1199,8,67.6,1,4,2,lgp,hopper,109
1099,8,67.6,1,4,2,lgp,hopper,109
599,8,67.6,1,4,2,lgp,hopper,109
999,8,67.6,1,4,2,lgp,hopper,109
899,8,67.6,1,4,2,lgp,hopper,109
499,8,67.6,1,4,2,lgp,hopper,109
299,8,67.6,1,4,2,lgp,hopper,109
1299,8,67.6,1,4,2,lgp,hopper,109
399,3,61.7,2,0,1,lgp,hopper,109
899,3,61.7,2,0,1,lgp,hopper,109
299,3,61.7,2,0,1,lgp,hopper,109
99,3,61.7,2,0,1,lgp,hopper,109
1199,3,61.7,2,0,1,lgp,hopper,109
599,3,61.7,2,0,1,lgp,hopper,109
499,3,61.7,2,0,1,lgp,hopper,109
1299,3,61.7,2,0,1,lgp,hopper,109
699,3,61.7,2,0,1,lgp,hopper,109
1099,3,61.7,2,0,1,lgp,hopper,109
999,3,61.7,2,0,1,lgp,hopper,109
199,3,61.7,2,0,1,lgp,hopper,109
799,3,61.7,2,0,1,lgp,hopper,109
1399,3,61.7,2,0,1,lgp,hopper,109
1499,3,61.7,2,0,1,lgp,hopper,109
999,6,51.99999999999999,3,1,2,lgp,hopper,109
199,6,51.99999999999999,3,1,2,lgp,hopper,109
799,6,51.99999999999999,3,1,2,lgp,hopper,109
1499,6,51.99999999999999,3,1,2,lgp,hopper,109
99,6,51.99999999999999,3,1,2,lgp,hopper,109
299,6,51.99999999999999,3,1,2,lgp,hopper,109
1299,6,51.99999999999999,3,1,2,lgp,hopper,109
399,6,51.99999999999999,3,1,2,lgp,hopper,109
599,6,51.99999999999999,3,1,2,lgp,hopper,109
899,6,51.99999999999999,3,1,2,lgp,hopper,109
499,6,51.99999999999999,3,1,2,lgp,hopper,109
1099,6,51.99999999999999,3,1,2,lgp,hopper,109
699,6,51.99999999999999,3,1,2,lgp,hopper,109
1199,6,51.99999999999999,3,1,2,lgp,hopper,109
1399,6,51.99999999999999,3,1,2,lgp,hopper,109
1499,11,41.8,4,4,2,lgp,hopper,109
799,11,41.8,4,4,2,lgp,hopper,109
399,11,41.8,4,4,2,lgp,hopper,109
1199,11,41.8,4,4,2,lgp,hopper,109
1399,11,41.8,4,4,2,lgp,hopper,109
299,11,41.8,4,4,2,lgp,hopper,109
499,11,41.8,4,4,2,lgp,hopper,109
1099,11,41.8,4,4,2,lgp,hopper,109
599,11,41.8,4,4,2,lgp,hopper,109
1299,11,41.8,4,4,2,lgp,hopper,109
899,11,41.8,4,4,2,lgp,hopper,109
999,11,41.8,4,4,2,lgp,hopper,109
99,11,41.8,4,4,2,lgp,hopper,109
699,11,41.8,4,4,2,lgp,hopper,109
199,11,41.8,4,4,2,lgp,hopper,109
899,5,60.8,2,2,2,lgp,hopper,109
799,5,60.8,2,2,2,lgp,hopper,109
99,5,60.8,2,2,2,lgp,hopper,109
1499,5,60.8,2,2,2,lgp,hopper,109
299,5,60.8,2,2,2,lgp,hopper,109
1199,5,60.8,2,2,2,lgp,hopper,109
1299,5,60.8,2,2,2,lgp,hopper,109
1099,5,60.8,2,2,2,lgp,hopper,109
999,5,60.8,2,2,2,lgp,hopper,109
1399,5,60.8,2,2,2,lgp,hopper,109
699,5,60.8,2,2,2,lgp,hopper,109
599,5,60.8,2,2,2,lgp,hopper,109
199,5,60.8,2,2,2,lgp,hopper,109
399,5,60.8,2,2,2,lgp,hopper,109
499,5,60.8,2,2,2,lgp,hopper,109
499,6,56.49999999999999,3,2,2,lgp,hopper,109
599,6,56.49999999999999,3,2,2,lgp,hopper,109
1299,6,56.49999999999999,3,2,2,lgp,hopper,109
1399,6,56.49999999999999,3,2,2,lgp,hopper,109
199,6,56.49999999999999,3,2,2,lgp,hopper,109
799,6,56.49999999999999,3,2,2,lgp,hopper,109
899,6,56.49999999999999,3,2,2,lgp,hopper,109
299,6,56.49999999999999,3,2,2,lgp,hopper,109
1199,6,56.49999999999999,3,2,2,lgp,hopper,109
1099,6,56.49999999999999,3,2,2,lgp,hopper,109
999,6,56.49999999999999,3,2,2,lgp,hopper,109
1499,6,56.49999999999999,3,2,2,lgp,hopper,109
99,6,56.49999999999999,3,2,2,lgp,hopper,109
399,6,56.49999999999999,3,2,2,lgp,hopper,109
699,6,56.49999999999999,3,2,2,lgp,hopper,109
1199,10,66.49999999999999,1,4,2,lgp,hopper,109
599,10,66.49999999999999,1,4,2,lgp,hopper,109
1899,13,73.5,0,6,3,lgp,hopper,109
899,10,66.49999999999999,1,4,2,lgp,hopper,109
1799,13,73.5,0,6,3,lgp,hopper,109
1699,13,72.6,0,6,3,lgp,hopper,109
999,10,66.49999999999999,1,4,2,lgp,hopper,109
199,1,78.89999999999999,0,0,1,lgp,hopper,109
1499,14,63.79999999999998,1,6,3,lgp,hopper,109
1399,10,66.49999999999999,1,4,2,lgp,hopper,109
799,10,66.49999999999999,1,4,2,lgp,hopper,109
99,1,78.89999999999999,0,0,1,lgp,hopper,109
1599,13,72.6,0,6,3,lgp,hopper,109
1099,10,66.49999999999999,1,4,2,lgp,hopper,109
2499,14,63.79999999999998,1,6,3,lgp,hopper,109
1999,13,73.5,0,6,3,lgp,hopper,109
399,10,66.49999999999999,1,4,2,lgp,hopper,109
1299,10,66.49999999999999,1,4,2,lgp,hopper,109
2099,13,73.5,0,6,3,lgp,hopper,109
2199,13,72.6,0,6,3,lgp,hopper,109
2299,13,72.6,0,6,3,lgp,hopper,109
299,7,76.19999999999999,0,3,2,lgp,hopper,109
2399,13,72.6,0,6,3,lgp,hopper,109
699,10,66.49999999999999,1,4,2,lgp,hopper,109
499,10,66.49999999999999,1,4,2,lgp,hopper,109
699,5,77.1,0,2,3,lgp,hopper,109
2299,14,48.6,3,5,4,lgp,hopper,109
1599,9,59.0,2,3,4,lgp,hopper,109
899,5,77.1,0,2,3,lgp,hopper,109
2199,13,48.6,3,5,4,lgp,hopper,109
1699,9,59.0,2,3,4,lgp,hopper,109
2399,13,48.6,3,5,4,lgp,hopper,109
1899,12,49.49999999999999,3,4,4,lgp,hopper,109
299,9,75.3,0,4,5,lgp,hopper,109
2099,13,48.6,3,5,4,lgp,hopper,109
999,5,77.1,0,2,3,lgp,hopper,109
199,14,53.39999999999999,1,6,5,lgp,hopper,109
799,5,77.1,0,2,3,lgp,hopper,109
1799,12,49.49999999999999,3,4,4,lgp,hopper,109
1299,9,59.0,2,3,4,lgp,hopper,109
1399,9,59.0,2,3,4,lgp,hopper,109
499,5,77.1,0,2,3,lgp,hopper,109
2499,13,48.6,3,5,4,lgp,hopper,109
1999,13,48.6,3,5,4,lgp,hopper,109
99,3,78.0,0,1,2,lgp,hopper,109
1199,5,77.1,0,2,3,lgp,hopper,109
399,7,76.19999999999999,0,3,4,lgp,hopper,109
599,5,77.1,0,2,3,lgp,hopper,109
1499,9,59.0,2,3,4,lgp,hopper,109
1099,5,77.1,0,2,3,lgp,hopper,109
2299,23,44.49999999999999,4,9,7,lgp,hopper,109
999,20,33.7,5,7,6,lgp,hopper,109
599,21,17.099999999999994,4,8,6,lgp,hopper,109
1299,15,39.6,4,5,5,lgp,hopper,109
499,16,39.8,5,5,6,lgp,hopper,109
1999,20,33.9,5,7,6,lgp,hopper,109
1399,16,35.7,5,5,5,lgp,hopper,109
799,20,49.99999999999999,3,8,7,lgp,hopper,109
99,3,78.0,0,1,2,lgp,hopper,109
199,15,44.09999999999999,4,5,6,lgp,hopper,109
2499,21,29.599999999999994,6,7,6,lgp,hopper,109
1599,16,35.7,5,5,5,lgp,hopper,109
2199,23,44.49999999999999,4,9,7,lgp,hopper,109
2399,23,44.49999999999999,4,9,6,lgp,hopper,109
1199,19,33.7,4,7,6,lgp,hopper,109
2099,21,45.2,4,8,6,lgp,hopper,109
1099,19,38.0,4,7,7,lgp,hopper,109
1699,16,35.7,5,5,5,lgp,hopper,109
1899,27,18.099999999999994,6,10,5,lgp,hopper,109
399,16,51.8,3,6,7,lgp,hopper,109
1499,16,35.7,5,5,5,lgp,hopper,109
699,18,50.89999999999999,3,7,8,lgp,hopper,109
1799,18,25.8,5,6,5,lgp,hopper,109
899,18,38.89999999999999,5,6,6,lgp,hopper,109
299,16,46.59999999999999,3,6,6,lgp,hopper,109
899,5,77.1,0,2,3,lgp,hopper,109
499,7,75.3,0,3,3,lgp,hopper,109
2499,14,48.39999999999999,3,5,6,lgp,hopper,109
1699,5,77.1,0,2,3,lgp,hopper,109
1399,5,77.1,0,2,3,lgp,hopper,109
199,1,78.89999999999999,0,0,1,lgp,hopper,109
1599,5,77.1,0,2,3,lgp,hopper,109
999,5,77.1,0,2,3,lgp,hopper,109
799,5,77.1,0,2,3,lgp,hopper,109
2199,12,49.3,3,4,5,lgp,hopper,109
1499,5,77.1,0,2,3,lgp,hopper,109
2399,8,67.6,1,3,4,lgp,hopper,109
299,3,78.0,0,1,2,lgp,hopper,109
399,10,66.69999999999999,1,4,3,lgp,hopper,109
99,1,78.89999999999999,0,0,1,lgp,hopper,109
1899,6,68.29999999999998,1,2,3,lgp,hopper,109
699,7,76.19999999999999,0,3,3,lgp,hopper,109
599,7,75.3,0,3,3,lgp,hopper,109
1299,5,77.1,0,2,3,lgp,hopper,109
1099,5,77.1,0,2,3,lgp,hopper,109
2099,12,49.3,3,4,5,lgp,hopper,109
2299,12,49.3,3,4,5,lgp,hopper,109
1199,5,77.1,0,2,3,lgp,hopper,109
1999,9,59.0,2,3,4,lgp,hopper,109
1799,6,68.29999999999998,1,2,3,lgp,hopper,109
1599,8,62.2,2,3,3,lgp,hopper,109
799,10,52.49999999999999,2,4,3,lgp,hopper,109
1699,8,62.2,2,3,3,lgp,hopper,109
699,11,63.79999999999998,1,5,4,lgp,hopper,109
2499,9,61.3,1,4,4,lgp,hopper,109
1499,8,62.2,2,3,3,lgp,hopper,109
199,26,32.79999999999999,3,11,5,lgp,hopper,109
99,3,78.0,0,1,2,lgp,hopper,109
2199,8,62.2,2,3,3,lgp,hopper,109
399,13,52.49999999999999,2,5,3,lgp,hopper,109
1399,10,52.49999999999999,2,4,3,lgp,hopper,109
1199,10,52.49999999999999,2,4,3,lgp,hopper,109
1899,11,56.8,2,4,4,lgp,hopper,109
1099,12,50.69999999999999,2,5,4,lgp,hopper,109
1999,10,52.49999999999999,2,4,4,lgp,hopper,109
2099,8,62.2,2,3,3,lgp,hopper,109
599,11,63.79999999999998,1,5,4,lgp,hopper,109
1799,13,49.09999999999999,4,4,3,lgp,hopper,109
999,12,50.69999999999999,2,5,4,lgp,hopper,109
2399,9,61.3,1,4,4,lgp,hopper,109
2299,9,65.6,1,4,4,lgp,hopper,109
