generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
999,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
199,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
799,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
1799,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
1299,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
1399,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
499,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
2499,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
1999,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
99,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
1199,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
399,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
599,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
1499,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
1099,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,108
2299,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
999,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
599,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
1299,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
1999,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
1399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
799,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
99,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
2499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
1599,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
2199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
2399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
1199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
2099,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
1099,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
1699,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
1899,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
1499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
699,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
1799,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
899,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
299,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,108
899,4,53.1,3,0,1,cgp,inverted_pendulum,108
499,4,53.1,3,0,1,cgp,inverted_pendulum,108
2499,4,53.1,3,0,1,cgp,inverted_pendulum,108
1699,4,53.1,3,0,1,cgp,inverted_pendulum,108
1399,4,53.1,3,0,1,cgp,inverted_pendulum,108
199,4,53.1,3,0,1,cgp,inverted_pendulum,108
1599,4,53.1,3,0,1,cgp,inverted_pendulum,108
999,4,53.1,3,0,1,cgp,inverted_pendulum,108
799,4,53.1,3,0,1,cgp,inverted_pendulum,108
2199,4,53.1,3,0,1,cgp,inverted_pendulum,108
1499,4,53.1,3,0,1,cgp,inverted_pendulum,108
2399,4,53.1,3,0,1,cgp,inverted_pendulum,108
299,4,53.1,3,0,1,cgp,inverted_pendulum,108
399,4,53.1,3,0,1,cgp,inverted_pendulum,108
99,4,53.1,3,0,1,cgp,inverted_pendulum,108
1899,4,53.1,3,0,1,cgp,inverted_pendulum,108
699,4,53.1,3,0,1,cgp,inverted_pendulum,108
599,4,53.1,3,0,1,cgp,inverted_pendulum,108
1299,4,53.1,3,0,1,cgp,inverted_pendulum,108
1099,4,53.1,3,0,1,cgp,inverted_pendulum,108
2099,4,53.1,3,0,1,cgp,inverted_pendulum,108
2299,4,53.1,3,0,1,cgp,inverted_pendulum,108
1199,4,53.1,3,0,1,cgp,inverted_pendulum,108
1999,4,53.1,3,0,1,cgp,inverted_pendulum,108
1799,4,53.1,3,0,1,cgp,inverted_pendulum,108
1599,7,43.4,4,1,2,cgp,inverted_pendulum,108
799,7,43.4,4,1,2,cgp,inverted_pendulum,108
1699,7,43.4,4,1,2,cgp,inverted_pendulum,108
699,7,43.4,4,1,2,cgp,inverted_pendulum,108
2499,7,43.4,4,1,2,cgp,inverted_pendulum,108
1499,7,43.4,4,1,2,cgp,inverted_pendulum,108
199,7,43.4,4,1,2,cgp,inverted_pendulum,108
99,7,43.4,4,1,2,cgp,inverted_pendulum,108
2199,7,43.4,4,1,2,cgp,inverted_pendulum,108
399,7,43.4,4,1,2,cgp,inverted_pendulum,108
1399,7,43.4,4,1,2,cgp,inverted_pendulum,108
1199,7,43.4,4,1,2,cgp,inverted_pendulum,108
1899,7,43.4,4,1,2,cgp,inverted_pendulum,108
1099,7,43.4,4,1,2,cgp,inverted_pendulum,108
1999,7,43.4,4,1,2,cgp,inverted_pendulum,108
2099,7,43.4,4,1,2,cgp,inverted_pendulum,108
599,7,43.4,4,1,2,cgp,inverted_pendulum,108
1799,7,43.4,4,1,2,cgp,inverted_pendulum,108
999,7,43.4,4,1,2,cgp,inverted_pendulum,108
2399,7,43.4,4,1,2,cgp,inverted_pendulum,108
2299,7,43.4,4,1,2,cgp,inverted_pendulum,108
899,7,43.4,4,1,2,cgp,inverted_pendulum,108
499,7,43.4,4,1,2,cgp,inverted_pendulum,108
299,7,43.4,4,1,2,cgp,inverted_pendulum,108
1299,7,43.4,4,1,2,cgp,inverted_pendulum,108
399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
1999,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
899,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
1899,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
99,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
1199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
599,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
1699,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
2499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
1299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
2299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
2199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
699,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
1099,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
1599,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
999,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
2099,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
799,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
2399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
1799,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
1399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
1499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,108
999,3,61.7,2,0,1,cgp,inverted_pendulum,108
1599,3,61.7,2,0,1,cgp,inverted_pendulum,108
199,3,61.7,2,0,1,cgp,inverted_pendulum,108
799,3,61.7,2,0,1,cgp,inverted_pendulum,108
1899,3,61.7,2,0,1,cgp,inverted_pendulum,108
2199,3,61.7,2,0,1,cgp,inverted_pendulum,108
2299,3,61.7,2,0,1,cgp,inverted_pendulum,108
1499,3,61.7,2,0,1,cgp,inverted_pendulum,108
99,3,61.7,2,0,1,cgp,inverted_pendulum,108
299,3,61.7,2,0,1,cgp,inverted_pendulum,108
1699,3,61.7,2,0,1,cgp,inverted_pendulum,108
1299,3,61.7,2,0,1,cgp,inverted_pendulum,108
399,3,61.7,2,0,1,cgp,inverted_pendulum,108
2099,3,61.7,2,0,1,cgp,inverted_pendulum,108
599,3,61.7,2,0,1,cgp,inverted_pendulum,108
899,3,61.7,2,0,1,cgp,inverted_pendulum,108
1799,3,61.7,2,0,1,cgp,inverted_pendulum,108
1999,3,61.7,2,0,1,cgp,inverted_pendulum,108
499,3,61.7,2,0,1,cgp,inverted_pendulum,108
2499,3,61.7,2,0,1,cgp,inverted_pendulum,108
1099,3,61.7,2,0,1,cgp,inverted_pendulum,108
699,3,61.7,2,0,1,cgp,inverted_pendulum,108
1199,3,61.7,2,0,1,cgp,inverted_pendulum,108
2399,3,61.7,2,0,1,cgp,inverted_pendulum,108
1399,3,61.7,2,0,1,cgp,inverted_pendulum,108
1799,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
2499,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
1499,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
2399,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
1999,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
2199,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
799,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
399,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
1199,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
1399,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
299,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
499,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
1099,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
599,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
1299,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
1599,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
899,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
999,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
1699,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
1899,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
99,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
699,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
199,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
2299,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
2099,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,108
899,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
1899,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
1599,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
2299,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
2499,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
799,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
99,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
1499,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
299,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
1199,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
2199,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
1799,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
1299,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
1699,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
1099,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
999,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
2399,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
2099,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
1399,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
699,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
599,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
199,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
399,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
1999,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
499,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,108
