generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
799,10,66.49999999999999,1,4,2,cgp,miniant,103
99,1,78.89999999999999,0,0,1,cgp,miniant,103
1599,13,72.6,0,6,3,cgp,miniant,103
1099,10,66.49999999999999,1,4,2,cgp,miniant,103
2499,14,63.79999999999998,1,6,3,cgp,miniant,103
1999,13,73.5,0,6,3,cgp,miniant,103
399,10,66.49999999999999,1,4,2,cgp,miniant,103
1299,10,66.49999999999999,1,4,2,cgp,miniant,103
2099,13,73.5,0,6,3,cgp,miniant,103
2199,13,72.6,0,6,3,cgp,miniant,103
2299,13,72.6,0,6,3,cgp,miniant,103
299,7,76.19999999999999,0,3,2,cgp,miniant,103
2399,13,72.6,0,6,3,cgp,miniant,103
699,10,66.49999999999999,1,4,2,cgp,miniant,103
499,10,66.49999999999999,1,4,2,cgp,miniant,103
699,5,77.1,0,2,3,cgp,miniant,103
2299,14,48.6,3,5,4,cgp,miniant,103
1599,9,59.0,2,3,4,cgp,miniant,103
899,5,77.1,0,2,3,cgp,miniant,103
2199,13,48.6,3,5,4,cgp,miniant,103
1699,9,59.0,2,3,4,cgp,miniant,103
2399,13,48.6,3,5,4,cgp,miniant,103
1899,12,49.49999999999999,3,4,4,cgp,miniant,103
299,9,75.3,0,4,5,cgp,miniant,103
2099,13,48.6,3,5,4,cgp,miniant,103
999,5,77.1,0,2,3,cgp,miniant,103
199,14,53.39999999999999,1,6,5,cgp,miniant,103
799,5,77.1,0,2,3,cgp,miniant,103
1799,12,49.49999999999999,3,4,4,cgp,miniant,103
1299,9,59.0,2,3,4,cgp,miniant,103
1399,9,59.0,2,3,4,cgp,miniant,103
499,5,77.1,0,2,3,cgp,miniant,103
2499,13,48.6,3,5,4,cgp,miniant,103
1999,13,48.6,3,5,4,cgp,miniant,103
99,3,78.0,0,1,2,cgp,miniant,103
1199,5,77.1,0,2,3,cgp,miniant,103
399,7,76.19999999999999,0,3,4,cgp,miniant,103
599,5,77.1,0,2,3,cgp,miniant,103
1499,9,59.0,2,3,4,cgp,miniant,103
1099,5,77.1,0,2,3,cgp,miniant,103
2299,23,44.49999999999999,4,9,7,cgp,miniant,103
999,20,33.7,5,7,6,cgp,miniant,103
599,21,17.099999999999994,4,8,6,cgp,miniant,103
1299,15,39.6,4,5,5,cgp,miniant,103
499,16,39.8,5,5,6,cgp,miniant,103
1999,20,33.9,5,7,6,cgp,miniant,103
1399,16,35.7,5,5,5,cgp,miniant,103
799,20,49.99999999999999,3,8,7,cgp,miniant,103
99,3,78.0,0,1,2,cgp,miniant,103
199,15,44.09999999999999,4,5,6,cgp,miniant,103
2499,21,29.599999999999994,6,7,6,cgp,miniant,103
1599,16,35.7,5,5,5,cgp,miniant,103
2199,23,44.49999999999999,4,9,7,cgp,miniant,103
2399,23,44.49999999999999,4,9,6,cgp,miniant,103
1199,19,33.7,4,7,6,cgp,miniant,103
2099,21,45.2,4,8,6,cgp,miniant,103
1099,19,38.0,4,7,7,cgp,miniant,103
1699,16,35.7,5,5,5,cgp,miniant,103
1899,27,18.099999999999994,6,10,5,cgp,miniant,103
399,16,51.8,3,6,7,cgp,miniant,103
1499,16,35.7,5,5,5,cgp,miniant,103
699,18,50.89999999999999,3,7,8,cgp,miniant,103
1799,18,25.8,5,6,5,cgp,miniant,103
899,18,38.89999999999999,5,6,6,cgp,miniant,103
299,16,46.59999999999999,3,6,6,cgp,miniant,103
899,5,77.1,0,2,3,cgp,miniant,103
499,7,75.3,0,3,3,cgp,miniant,103
2499,14,48.39999999999999,3,5,6,cgp,miniant,103
1699,5,77.1,0,2,3,cgp,miniant,103
1399,5,77.1,0,2,3,cgp,miniant,103
199,1,78.89999999999999,0,0,1,cgp,miniant,103
1599,5,77.1,0,2,3,cgp,miniant,103
999,5,77.1,0,2,3,cgp,miniant,103
799,5,77.1,0,2,3,cgp,miniant,103
2199,12,49.3,3,4,5,cgp,miniant,103
1499,5,77.1,0,2,3,cgp,miniant,103
2399,8,67.6,1,3,4,cgp,miniant,103
299,3,78.0,0,1,2,cgp,miniant,103
399,10,66.69999999999999,1,4,3,cgp,miniant,103
99,1,78.89999999999999,0,0,1,cgp,miniant,103
1899,6,68.29999999999998,1,2,3,cgp,miniant,103
699,7,76.19999999999999,0,3,3,cgp,miniant,103
599,7,75.3,0,3,3,cgp,miniant,103
1299,5,77.1,0,2,3,cgp,miniant,103
1099,5,77.1,0,2,3,cgp,miniant,103
2099,12,49.3,3,4,5,cgp,miniant,103
2299,12,49.3,3,4,5,cgp,miniant,103
1199,5,77.1,0,2,3,cgp,miniant,103
1999,9,59.0,2,3,4,cgp,miniant,103
1799,6,68.29999999999998,1,2,3,cgp,miniant,103
1599,8,62.2,2,3,3,cgp,miniant,103
799,10,52.49999999999999,2,4,3,cgp,miniant,103
1699,8,62.2,2,3,3,cgp,miniant,103
699,11,63.79999999999998,1,5,4,cgp,miniant,103
2499,9,61.3,1,4,4,cgp,miniant,103
1499,8,62.2,2,3,3,cgp,miniant,103
199,26,32.79999999999999,3,11,5,cgp,miniant,103
99,3,78.0,0,1,2,cgp,miniant,103
2199,8,62.2,2,3,3,cgp,miniant,103
399,13,52.49999999999999,2,5,3,cgp,miniant,103
1399,10,52.49999999999999,2,4,3,cgp,miniant,103
1199,10,52.49999999999999,2,4,3,cgp,miniant,103
1899,11,56.8,2,4,4,cgp,miniant,103
1099,12,50.69999999999999,2,5,4,cgp,miniant,103
1999,10,52.49999999999999,2,4,4,cgp,miniant,103
2099,8,62.2,2,3,3,cgp,miniant,103
599,11,63.79999999999998,1,5,4,cgp,miniant,103
1799,13,49.09999999999999,4,4,3,cgp,miniant,103
999,12,50.69999999999999,2,5,4,cgp,miniant,103
2399,9,61.3,1,4,4,cgp,miniant,103
2299,9,65.6,1,4,4,cgp,miniant,103
