generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
599,4,53.1,3,0,1,cgp,inverted_pendulum,109
1299,4,53.1,3,0,1,cgp,inverted_pendulum,109
1099,4,53.1,3,0,1,cgp,inverted_pendulum,109
2099,4,53.1,3,0,1,cgp,inverted_pendulum,109
2299,4,53.1,3,0,1,cgp,inverted_pendulum,109
1199,4,53.1,3,0,1,cgp,inverted_pendulum,109
1999,4,53.1,3,0,1,cgp,inverted_pendulum,109
1799,4,53.1,3,0,1,cgp,inverted_pendulum,109
1599,7,43.4,4,1,2,cgp,inverted_pendulum,109
799,7,43.4,4,1,2,cgp,inverted_pendulum,109
1699,7,43.4,4,1,2,cgp,inverted_pendulum,109
699,7,43.4,4,1,2,cgp,inverted_pendulum,109
2499,7,43.4,4,1,2,cgp,inverted_pendulum,109
1499,7,43.4,4,1,2,cgp,inverted_pendulum,109
199,7,43.4,4,1,2,cgp,inverted_pendulum,109
99,7,43.4,4,1,2,cgp,inverted_pendulum,109
2199,7,43.4,4,1,2,cgp,inverted_pendulum,109
399,7,43.4,4,1,2,cgp,inverted_pendulum,109
1399,7,43.4,4,1,2,cgp,inverted_pendulum,109
1199,7,43.4,4,1,2,cgp,inverted_pendulum,109
1899,7,43.4,4,1,2,cgp,inverted_pendulum,109
1099,7,43.4,4,1,2,cgp,inverted_pendulum,109
1999,7,43.4,4,1,2,cgp,inverted_pendulum,109
2099,7,43.4,4,1,2,cgp,inverted_pendulum,109
599,7,43.4,4,1,2,cgp,inverted_pendulum,109
1799,7,43.4,4,1,2,cgp,inverted_pendulum,109
999,7,43.4,4,1,2,cgp,inverted_pendulum,109
2399,7,43.4,4,1,2,cgp,inverted_pendulum,109
2299,7,43.4,4,1,2,cgp,inverted_pendulum,109
899,7,43.4,4,1,2,cgp,inverted_pendulum,109
499,7,43.4,4,1,2,cgp,inverted_pendulum,109
299,7,43.4,4,1,2,cgp,inverted_pendulum,109
1299,7,43.4,4,1,2,cgp,inverted_pendulum,109
399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
1999,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
899,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
1899,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
99,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
1199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
599,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
1699,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
2499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
1299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
2299,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
2199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
699,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
1099,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
1599,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
999,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
2099,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
199,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
799,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
2399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
1799,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
1399,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
1499,6,51.99999999999999,3,1,2,cgp,inverted_pendulum,109
999,3,61.7,2,0,1,cgp,inverted_pendulum,109
1599,3,61.7,2,0,1,cgp,inverted_pendulum,109
199,3,61.7,2,0,1,cgp,inverted_pendulum,109
799,3,61.7,2,0,1,cgp,inverted_pendulum,109
1899,3,61.7,2,0,1,cgp,inverted_pendulum,109
2199,3,61.7,2,0,1,cgp,inverted_pendulum,109
2299,3,61.7,2,0,1,cgp,inverted_pendulum,109
1499,3,61.7,2,0,1,cgp,inverted_pendulum,109
99,3,61.7,2,0,1,cgp,inverted_pendulum,109
299,3,61.7,2,0,1,cgp,inverted_pendulum,109
1699,3,61.7,2,0,1,cgp,inverted_pendulum,109
1299,3,61.7,2,0,1,cgp,inverted_pendulum,109
399,3,61.7,2,0,1,cgp,inverted_pendulum,109
2099,3,61.7,2,0,1,cgp,inverted_pendulum,109
599,3,61.7,2,0,1,cgp,inverted_pendulum,109
899,3,61.7,2,0,1,cgp,inverted_pendulum,109
1799,3,61.7,2,0,1,cgp,inverted_pendulum,109
1999,3,61.7,2,0,1,cgp,inverted_pendulum,109
499,3,61.7,2,0,1,cgp,inverted_pendulum,109
2499,3,61.7,2,0,1,cgp,inverted_pendulum,109
1099,3,61.7,2,0,1,cgp,inverted_pendulum,109
699,3,61.7,2,0,1,cgp,inverted_pendulum,109
1199,3,61.7,2,0,1,cgp,inverted_pendulum,109
2399,3,61.7,2,0,1,cgp,inverted_pendulum,109
1399,3,61.7,2,0,1,cgp,inverted_pendulum,109
1799,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
2499,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
1499,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
2399,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
1999,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
2199,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
799,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
399,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
1199,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
1399,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
299,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
499,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
1099,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
599,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
1299,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
1599,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
899,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
999,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
1699,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
1899,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
99,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
699,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
199,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
2299,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
2099,6,68.49999999999999,1,2,2,cgp,inverted_pendulum,109
899,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
1899,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
1599,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
2299,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
2499,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
799,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
99,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
1499,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
299,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
1199,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
2199,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
1799,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
1299,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
1699,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
1099,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
999,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
2399,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
2099,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
1399,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
699,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
599,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
199,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
399,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
1999,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
499,16,47.69999999999999,3,6,5,cgp,inverted_pendulum,109
2199,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
499,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
599,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
2099,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
1299,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
2499,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
1599,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
1399,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
199,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
799,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
899,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
299,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
1999,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
1899,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
1799,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
2299,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
1699,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
1199,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
1099,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
2399,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
999,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
1499,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
99,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
399,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
699,10,54.49999999999999,2,4,4,cgp,inverted_pendulum,109
