,generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
0,1199,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
1,599,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
2,1899,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
3,899,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
4,1799,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
5,1699,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
6,999,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
7,199,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
8,1499,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
9,1399,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
10,799,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
11,99,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
12,1599,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
13,1099,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
14,2499,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
15,1999,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
16,399,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
17,1299,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
18,2099,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
19,2199,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
20,2299,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
21,299,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
22,2399,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
23,699,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
24,499,5,68.49999999999999,1,2,2,cgp,inverted_pendulum,102
25,699,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
26,2299,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
27,1599,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
28,899,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
29,2199,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
30,1699,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
31,2399,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
32,1899,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
33,299,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
34,2099,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
35,999,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
36,199,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
37,799,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
38,1799,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
39,1299,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
40,1399,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
41,499,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
42,2499,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
43,1999,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
44,99,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
45,1199,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
46,399,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
47,599,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
48,1499,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
49,1099,20,39.29999999999999,5,7,4,cgp,inverted_pendulum,102
50,2299,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
51,999,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
52,599,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
53,1299,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
54,499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
55,1999,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
56,1399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
57,799,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
58,99,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
59,199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
60,2499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
61,1599,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
62,2199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
63,2399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
64,1199,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
65,2099,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
66,1099,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
67,1699,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
68,1899,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
69,399,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
70,1499,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
71,699,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
72,1799,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
73,899,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
74,299,6,68.29999999999998,1,2,3,cgp,inverted_pendulum,102
