,generation,n_edges,phi,solver,environment,seed
0,899,4,69.39999999999999,cgp,reacher,102
1,499,4,69.39999999999999,cgp,reacher,102
2,1399,4,69.39999999999999,cgp,reacher,102
3,199,4,69.39999999999999,cgp,reacher,102
4,999,4,69.39999999999999,cgp,reacher,102
5,799,4,69.39999999999999,cgp,reacher,102
6,1499,4,69.39999999999999,cgp,reacher,102
7,299,4,69.39999999999999,cgp,reacher,102
8,399,4,69.39999999999999,cgp,reacher,102
9,99,4,69.39999999999999,cgp,reacher,102
10,699,4,69.39999999999999,cgp,reacher,102
11,599,4,69.39999999999999,cgp,reacher,102
12,1299,4,69.39999999999999,cgp,reacher,102
13,1099,4,69.39999999999999,cgp,reacher,102
14,1199,4,69.39999999999999,cgp,reacher,102
15,799,8,67.6,cgp,reacher,102
16,699,8,67.6,cgp,reacher,102
17,1499,8,67.6,cgp,reacher,102
18,199,8,67.6,cgp,reacher,102
19,99,8,67.6,cgp,reacher,102
20,399,8,67.6,cgp,reacher,102
21,1399,8,67.6,cgp,reacher,102
22,1199,8,67.6,cgp,reacher,102
23,1099,8,67.6,cgp,reacher,102
24,599,8,67.6,cgp,reacher,102
25,999,8,67.6,cgp,reacher,102
26,899,8,67.6,cgp,reacher,102
27,499,8,67.6,cgp,reacher,102
28,299,8,67.6,cgp,reacher,102
29,1299,8,67.6,cgp,reacher,102
30,399,3,61.7,cgp,reacher,102
31,899,3,61.7,cgp,reacher,102
32,299,3,61.7,cgp,reacher,102
33,99,3,61.7,cgp,reacher,102
34,1199,3,61.7,cgp,reacher,102
35,599,3,61.7,cgp,reacher,102
36,499,3,61.7,cgp,reacher,102
37,1299,3,61.7,cgp,reacher,102
38,699,3,61.7,cgp,reacher,102
39,1099,3,61.7,cgp,reacher,102
40,999,3,61.7,cgp,reacher,102
41,199,3,61.7,cgp,reacher,102
42,799,3,61.7,cgp,reacher,102
43,1399,3,61.7,cgp,reacher,102
44,1499,3,61.7,cgp,reacher,102
45,999,6,52.19999999999999,cgp,reacher,102
46,199,6,52.19999999999999,cgp,reacher,102
47,799,6,52.19999999999999,cgp,reacher,102
48,1499,6,52.19999999999999,cgp,reacher,102
49,99,6,52.19999999999999,cgp,reacher,102
50,299,6,52.19999999999999,cgp,reacher,102
51,1299,6,52.19999999999999,cgp,reacher,102
52,399,6,52.19999999999999,cgp,reacher,102
53,599,6,52.19999999999999,cgp,reacher,102
54,899,6,52.19999999999999,cgp,reacher,102
55,499,6,52.19999999999999,cgp,reacher,102
56,1099,6,52.19999999999999,cgp,reacher,102
57,699,6,52.19999999999999,cgp,reacher,102
58,1199,6,52.19999999999999,cgp,reacher,102
59,1399,6,52.19999999999999,cgp,reacher,102
60,1499,11,42.19999999999999,cgp,reacher,102
61,799,11,42.19999999999999,cgp,reacher,102
62,399,11,42.19999999999999,cgp,reacher,102
63,1199,11,42.19999999999999,cgp,reacher,102
