,generation,n_edges,phi,solver,environment,seed
0,899,4,69.39999999999999,lgp,reacher,100
1,499,4,69.39999999999999,lgp,reacher,100
2,1399,4,69.39999999999999,lgp,reacher,100
3,199,4,69.39999999999999,lgp,reacher,100
4,999,4,69.39999999999999,lgp,reacher,100
5,799,4,69.39999999999999,lgp,reacher,100
6,1499,4,69.39999999999999,lgp,reacher,100
7,299,4,69.39999999999999,lgp,reacher,100
8,399,4,69.39999999999999,lgp,reacher,100
9,99,4,69.39999999999999,lgp,reacher,100
10,699,4,69.39999999999999,lgp,reacher,100
11,599,4,69.39999999999999,lgp,reacher,100
12,1299,4,69.39999999999999,lgp,reacher,100
13,1099,4,69.39999999999999,lgp,reacher,100
14,1199,4,69.39999999999999,lgp,reacher,100
15,799,8,67.6,lgp,reacher,100
16,699,8,67.6,lgp,reacher,100
17,1499,8,67.6,lgp,reacher,100
18,199,8,67.6,lgp,reacher,100
19,99,8,67.6,lgp,reacher,100
20,399,8,67.6,lgp,reacher,100
21,1399,8,67.6,lgp,reacher,100
22,1199,8,67.6,lgp,reacher,100
23,1099,8,67.6,lgp,reacher,100
24,599,8,67.6,lgp,reacher,100
25,999,8,67.6,lgp,reacher,100
26,899,8,67.6,lgp,reacher,100
27,499,8,67.6,lgp,reacher,100
28,299,8,67.6,lgp,reacher,100
29,1299,8,67.6,lgp,reacher,100
30,399,3,61.7,lgp,reacher,100
31,899,3,61.7,lgp,reacher,100
32,299,3,61.7,lgp,reacher,100
33,99,3,61.7,lgp,reacher,100
34,1199,3,61.7,lgp,reacher,100
35,599,3,61.7,lgp,reacher,100
36,499,3,61.7,lgp,reacher,100
37,1299,3,61.7,lgp,reacher,100
38,699,3,61.7,lgp,reacher,100
39,1099,3,61.7,lgp,reacher,100
40,999,3,61.7,lgp,reacher,100
41,199,3,61.7,lgp,reacher,100
42,799,3,61.7,lgp,reacher,100
43,1399,3,61.7,lgp,reacher,100
44,1499,3,61.7,lgp,reacher,100
45,999,6,52.19999999999999,lgp,reacher,100
46,199,6,52.19999999999999,lgp,reacher,100
47,799,6,52.19999999999999,lgp,reacher,100
48,1499,6,52.19999999999999,lgp,reacher,100
49,99,6,52.19999999999999,lgp,reacher,100
50,299,6,52.19999999999999,lgp,reacher,100
51,1299,6,52.19999999999999,lgp,reacher,100
52,399,6,52.19999999999999,lgp,reacher,100
53,599,6,52.19999999999999,lgp,reacher,100
54,899,6,52.19999999999999,lgp,reacher,100
55,499,6,52.19999999999999,lgp,reacher,100
56,1099,6,52.19999999999999,lgp,reacher,100
57,699,6,52.19999999999999,lgp,reacher,100
58,1199,6,52.19999999999999,lgp,reacher,100
59,1399,6,52.19999999999999,lgp,reacher,100
60,1499,11,42.19999999999999,lgp,reacher,100
61,799,11,42.19999999999999,lgp,reacher,100
62,399,11,42.19999999999999,lgp,reacher,100
63,1199,11,42.19999999999999,lgp,reacher,100
64,1399,11,42.19999999999999,lgp,reacher,100
65,299,11,42.19999999999999,lgp,reacher,100
66,499,11,42.19999999999999,lgp,reacher,100
67,1099,11,42.19999999999999,lgp,reacher,100
68,599,11,42.19999999999999,lgp,reacher,100
69,1299,11,42.19999999999999,lgp,reacher,100
70,899,11,42.19999999999999,lgp,reacher,100
71,999,11,42.19999999999999,lgp,reacher,100
72,99,11,42.19999999999999,lgp,reacher,100
73,699,11,42.19999999999999,lgp,reacher,100
74,199,11,42.19999999999999,lgp,reacher,100
75,899,5,60.8,lgp,reacher,100
76,799,5,60.8,lgp,reacher,100
77,99,5,60.8,lgp,reacher,100
78,1499,5,60.8,lgp,reacher,100
79,299,5,60.8,lgp,reacher,100
80,1199,5,60.8,lgp,reacher,100
81,1299,5,60.8,lgp,reacher,100
82,1099,5,60.8,lgp,reacher,100
83,999,5,60.8,lgp,reacher,100
84,1399,5,60.8,lgp,reacher,100
85,699,5,60.8,lgp,reacher,100
86,599,5,60.8,lgp,reacher,100
87,199,5,60.8,lgp,reacher,100
88,399,5,60.8,lgp,reacher,100
89,499,5,60.8,lgp,reacher,100
90,499,6,56.69999999999999,lgp,reacher,100
91,599,6,56.69999999999999,lgp,reacher,100
92,1299,6,56.69999999999999,lgp,reacher,100
93,1399,6,56.69999999999999,lgp,reacher,100
94,199,6,56.69999999999999,lgp,reacher,100
95,799,6,56.69999999999999,lgp,reacher,100
96,899,6,56.69999999999999,lgp,reacher,100
97,299,6,56.69999999999999,lgp,reacher,100
98,1199,6,56.69999999999999,lgp,reacher,100
99,1099,6,56.69999999999999,lgp,reacher,100
100,999,6,56.69999999999999,lgp,reacher,100
101,1499,6,56.69999999999999,lgp,reacher,100
102,99,6,56.69999999999999,lgp,reacher,100
103,399,6,56.69999999999999,lgp,reacher,100
104,699,6,56.69999999999999,lgp,reacher,100
105,799,10,66.69999999999999,lgp,reacher,100
106,699,10,66.69999999999999,lgp,reacher,100
107,1499,8,67.6,lgp,reacher,100
108,199,5,77.1,lgp,reacher,100
109,99,3,78.0,lgp,reacher,100
110,399,11,58.099999999999994,lgp,reacher,100
111,1399,8,67.6,lgp,reacher,100
112,1199,10,66.69999999999999,lgp,reacher,100
113,1099,10,66.69999999999999,lgp,reacher,100
114,599,10,66.69999999999999,lgp,reacher,100
115,999,10,66.69999999999999,lgp,reacher,100
116,899,10,66.69999999999999,lgp,reacher,100
117,499,10,66.69999999999999,lgp,reacher,100
118,299,11,58.099999999999994,lgp,reacher,100
119,1299,10,66.69999999999999,lgp,reacher,100
120,399,5,77.1,lgp,reacher,100
121,899,5,77.1,lgp,reacher,100
122,299,5,77.1,lgp,reacher,100
123,99,10,66.69999999999999,lgp,reacher,100
124,1199,5,77.1,lgp,reacher,100
125,599,5,77.1,lgp,reacher,100
126,499,5,77.1,lgp,reacher,100
127,1299,6,68.49999999999999,lgp,reacher,100
128,699,5,77.1,lgp,reacher,100
129,1099,5,77.1,lgp,reacher,100
130,999,5,77.1,lgp,reacher,100
131,199,6,68.49999999999999,lgp,reacher,100
132,799,6,68.49999999999999,lgp,reacher,100
133,1399,5,77.1,lgp,reacher,100
134,1499,5,77.1,lgp,reacher,100
135,999,5,77.1,lgp,reacher,100
136,199,6,68.49999999999999,lgp,reacher,100
137,799,5,77.1,lgp,reacher,100
138,1499,5,77.1,lgp,reacher,100
139,99,3,78.0,lgp,reacher,100
140,299,5,77.1,lgp,reacher,100
141,1299,5,77.1,lgp,reacher,100
142,399,5,77.1,lgp,reacher,100
143,599,5,77.1,lgp,reacher,100
144,899,5,77.1,lgp,reacher,100
145,499,5,77.1,lgp,reacher,100
146,1099,5,77.1,lgp,reacher,100
147,699,5,77.1,lgp,reacher,100
148,1199,5,77.1,lgp,reacher,100
149,1399,5,77.1,lgp,reacher,100
150,1499,5,77.1,lgp,reacher,100
151,799,9,59.0,lgp,reacher,100
152,399,9,75.3,lgp,reacher,100
153,1199,5,77.1,lgp,reacher,100
154,1399,5,77.1,lgp,reacher,100
155,299,5,77.1,lgp,reacher,100
156,499,8,67.6,lgp,reacher,100
157,1099,5,77.1,lgp,reacher,100
158,599,5,77.1,lgp,reacher,100
159,1299,5,77.1,lgp,reacher,100
160,899,5,77.1,lgp,reacher,100
161,999,5,77.1,lgp,reacher,100
162,99,3,78.0,lgp,reacher,100
163,699,6,68.49999999999999,lgp,reacher,100
164,199,3,78.0,lgp,reacher,100
165,899,11,74.39999999999999,lgp,reacher,100
166,799,11,74.39999999999999,lgp,reacher,100
167,99,5,77.1,lgp,reacher,100
168,1499,11,74.39999999999999,lgp,reacher,100
169,299,5,77.1,lgp,reacher,100
170,1199,11,74.39999999999999,lgp,reacher,100
171,1299,11,74.39999999999999,lgp,reacher,100
172,1099,11,74.39999999999999,lgp,reacher,100
173,999,11,74.39999999999999,lgp,reacher,100
174,1399,11,74.39999999999999,lgp,reacher,100
175,699,11,74.39999999999999,lgp,reacher,100
176,599,14,72.6,lgp,reacher,100
177,199,5,77.1,lgp,reacher,100
178,399,7,76.19999999999999,lgp,reacher,100
179,499,7,76.19999999999999,lgp,reacher,100
180,499,8,67.6,lgp,reacher,100
181,599,8,67.6,lgp,reacher,100
182,1299,7,61.7,lgp,reacher,100
183,1399,7,61.7,lgp,reacher,100
184,199,8,67.6,lgp,reacher,100
185,799,8,67.6,lgp,reacher,100
186,899,8,67.6,lgp,reacher,100
187,299,8,67.6,lgp,reacher,100
188,1199,7,61.7,lgp,reacher,100
189,1099,8,67.6,lgp,reacher,100
190,999,8,67.6,lgp,reacher,100
191,1499,7,61.7,lgp,reacher,100
192,99,5,77.1,lgp,reacher,100
193,399,8,67.6,lgp,reacher,100
194,699,8,67.6,lgp,reacher,100
195,799,11,76.8,lgp,reacher,100
196,699,11,76.5,lgp,reacher,100
197,1499,13,77.1,lgp,reacher,100
198,199,8,72.8,lgp,reacher,100
199,99,8,72.8,lgp,reacher,100
200,399,13,74.76666666666667,lgp,reacher,100
201,1399,13,77.1,lgp,reacher,100
202,1199,11,76.8,lgp,reacher,100
203,1099,11,76.8,lgp,reacher,100
204,599,10,72.19999999999999,lgp,reacher,100
205,999,11,76.8,lgp,reacher,100
206,899,11,76.8,lgp,reacher,100
207,499,11,70.76666666666667,lgp,reacher,100
208,299,8,72.8,lgp,reacher,100
209,1299,11,76.8,lgp,reacher,100
210,399,9,75.06666666666666,lgp,reacher,100
211,899,9,72.56666666666666,lgp,reacher,100
212,299,9,75.06666666666666,lgp,reacher,100
213,99,13,73.86666666666666,lgp,reacher,100
214,1199,9,72.56666666666666,lgp,reacher,100
215,599,8,75.43333333333332,lgp,reacher,100
216,499,9,75.06666666666666,lgp,reacher,100
217,1299,9,72.56666666666666,lgp,reacher,100
218,699,15,69.03333333333332,lgp,reacher,100
219,1099,9,72.56666666666666,lgp,reacher,100
220,999,9,72.56666666666666,lgp,reacher,100
221,199,9,75.06666666666666,lgp,reacher,100
222,799,10,69.69999999999999,lgp,reacher,100
223,1399,9,72.56666666666666,lgp,reacher,100
224,1499,9,72.56666666666666,lgp,reacher,100
225,999,10,75.13333333333333,lgp,reacher,100
226,199,9,69.93333333333334,lgp,reacher,100
227,799,9,72.56666666666665,lgp,reacher,100
228,1499,13,69.03333333333335,lgp,reacher,100
229,99,8,72.8,lgp,reacher,100
