,generation,n_edges,phi,solver,environment,seed
0,1199,9,75.29999999999998,lgp,swimmer,103
1,599,11,69.85,lgp,swimmer,103
2,1899,10,73.94999999999999,lgp,swimmer,103
3,899,10,71.0,lgp,swimmer,103
4,1799,12,76.19999999999999,lgp,swimmer,103
5,1699,10,76.64999999999999,lgp,swimmer,103
6,999,10,71.0,lgp,swimmer,103
7,199,7,77.55,lgp,swimmer,103
8,1499,9,75.29999999999998,lgp,swimmer,103
9,1399,9,75.29999999999998,lgp,swimmer,103
10,799,11,60.54999999999999,lgp,swimmer,103
11,99,7,77.55,lgp,swimmer,103
12,1599,9,75.29999999999998,lgp,swimmer,103
13,1099,9,75.29999999999998,lgp,swimmer,103
14,2499,12,74.39999999999999,lgp,swimmer,103
15,1999,11,70.1,lgp,swimmer,103
16,399,8,77.54999999999998,lgp,swimmer,103
17,1299,9,75.29999999999998,lgp,swimmer,103
18,2099,12,71.44999999999999,lgp,swimmer,103
19,2199,11,70.1,lgp,swimmer,103
20,2299,11,73.94999999999999,lgp,swimmer,103
21,299,8,77.54999999999998,lgp,swimmer,103
22,2399,12,74.39999999999999,lgp,swimmer,103
23,699,10,64.85,lgp,swimmer,103
24,499,8,77.54999999999998,lgp,swimmer,103
25,699,14,68.04999999999998,lgp,swimmer,103
26,2299,13,71.89999999999999,lgp,swimmer,103
27,1599,13,73.94999999999999,lgp,swimmer,103
28,899,14,68.04999999999998,lgp,swimmer,103
29,2199,24,72.15,lgp,swimmer,103
30,1699,23,60.14999999999999,lgp,swimmer,103
31,2399,16,67.69999999999999,lgp,swimmer,103
32,1899,18,69.54999999999998,lgp,swimmer,103
33,299,14,67.6,lgp,swimmer,103
34,2099,14,75.3,lgp,swimmer,103
35,999,14,68.04999999999998,lgp,swimmer,103
36,199,15,69.75,lgp,swimmer,103
37,799,14,68.04999999999998,lgp,swimmer,103
38,1799,13,73.94999999999999,lgp,swimmer,103
39,1299,13,74.85,lgp,swimmer,103
40,1399,13,74.85,lgp,swimmer,103
41,499,13,71.89999999999999,lgp,swimmer,103
42,2499,23,54.0,lgp,swimmer,103
43,1999,17,68.75,lgp,swimmer,103
44,99,14,67.6,lgp,swimmer,103
45,1199,14,70.54999999999998,lgp,swimmer,103
46,399,15,71.44999999999999,lgp,swimmer,103
