,generation,n_edges,phi,solver,environment,seed
0,1199,9,75.29999999999998,lgp,swimmer,101
1,599,11,69.85,lgp,swimmer,101
2,1899,10,73.94999999999999,lgp,swimmer,101
3,899,10,71.0,lgp,swimmer,101
4,1799,12,76.19999999999999,lgp,swimmer,101
5,1699,10,76.64999999999999,lgp,swimmer,101
6,999,10,71.0,lgp,swimmer,101
7,199,7,77.55,lgp,swimmer,101
8,1499,9,75.29999999999998,lgp,swimmer,101
9,1399,9,75.29999999999998,lgp,swimmer,101
10,799,11,60.54999999999999,lgp,swimmer,101
11,99,7,77.55,lgp,swimmer,101
12,1599,9,75.29999999999998,lgp,swimmer,101
13,1099,9,75.29999999999998,lgp,swimmer,101
14,2499,12,74.39999999999999,lgp,swimmer,101
15,1999,11,70.1,lgp,swimmer,101
16,399,8,77.54999999999998,lgp,swimmer,101
17,1299,9,75.29999999999998,lgp,swimmer,101
18,2099,12,71.44999999999999,lgp,swimmer,101
19,2199,11,70.1,lgp,swimmer,101
20,2299,11,73.94999999999999,lgp,swimmer,101
21,299,8,77.54999999999998,lgp,swimmer,101
22,2399,12,74.39999999999999,lgp,swimmer,101
23,699,10,64.85,lgp,swimmer,101
24,499,8,77.54999999999998,lgp,swimmer,101
25,699,14,68.04999999999998,lgp,swimmer,101
26,2299,13,71.89999999999999,lgp,swimmer,101
27,1599,13,73.94999999999999,lgp,swimmer,101
28,899,14,68.04999999999998,lgp,swimmer,101
29,2199,24,72.15,lgp,swimmer,101
30,1699,23,60.14999999999999,lgp,swimmer,101
31,2399,16,67.69999999999999,lgp,swimmer,101
32,1899,18,69.54999999999998,lgp,swimmer,101
33,299,14,67.6,lgp,swimmer,101
34,2099,14,75.3,lgp,swimmer,101
35,999,14,68.04999999999998,lgp,swimmer,101
36,199,15,69.75,lgp,swimmer,101
37,799,14,68.04999999999998,lgp,swimmer,101
38,1799,13,73.94999999999999,lgp,swimmer,101
39,1299,13,74.85,lgp,swimmer,101
40,1399,13,74.85,lgp,swimmer,101
41,499,13,71.89999999999999,lgp,swimmer,101
42,2499,23,54.0,lgp,swimmer,101
43,1999,17,68.75,lgp,swimmer,101
44,99,14,67.6,lgp,swimmer,101
45,1199,14,70.54999999999998,lgp,swimmer,101
46,399,15,71.44999999999999,lgp,swimmer,101
47,599,15,71.89999999999999,lgp,swimmer,101
48,1499,13,74.85,lgp,swimmer,101
49,1099,17,65.8,lgp,swimmer,101
50,2299,14,55.94999999999999,lgp,swimmer,101
51,999,13,60.24999999999999,lgp,swimmer,101
52,599,14,59.79999999999999,lgp,swimmer,101
53,1299,13,56.3,lgp,swimmer,101
54,499,14,59.79999999999999,lgp,swimmer,101
55,1999,15,51.64999999999999,lgp,swimmer,101
56,1399,17,53.349999999999994,lgp,swimmer,101
57,799,13,60.24999999999999,lgp,swimmer,101
58,99,10,77.1,lgp,swimmer,101
59,199,14,67.94999999999999,lgp,swimmer,101
60,2499,13,56.3,lgp,swimmer,101
61,1599,16,53.79999999999999,lgp,swimmer,101
62,2199,14,55.94999999999999,lgp,swimmer,101
63,2399,13,56.3,lgp,swimmer,101
64,1199,13,60.24999999999999,lgp,swimmer,101
65,2099,17,49.499999999999986,lgp,swimmer,101
66,1099,13,60.24999999999999,lgp,swimmer,101
67,1699,16,53.79999999999999,lgp,swimmer,101
68,1899,15,51.64999999999999,lgp,swimmer,101
69,399,14,59.79999999999999,lgp,swimmer,101
70,1499,17,53.349999999999994,lgp,swimmer,101
71,699,13,60.24999999999999,lgp,swimmer,101
72,1799,15,51.64999999999999,lgp,swimmer,101
73,899,14,64.1,lgp,swimmer,101
74,299,14,51.89999999999999,lgp,swimmer,101
75,899,10,77.1,lgp,swimmer,101
76,499,8,77.55,lgp,swimmer,101
77,2499,12,72.35,lgp,swimmer,101
78,1699,12,72.35,lgp,swimmer,101
79,1399,11,76.64999999999999,lgp,swimmer,101
80,199,8,77.55,lgp,swimmer,101
81,1599,12,72.35,lgp,swimmer,101
82,999,10,77.1,lgp,swimmer,101
83,799,10,77.1,lgp,swimmer,101
84,2199,12,72.35,lgp,swimmer,101
85,1499,11,76.64999999999999,lgp,swimmer,101
86,2399,12,72.35,lgp,swimmer,101
87,299,8,77.55,lgp,swimmer,101
88,399,8,77.55,lgp,swimmer,101
89,99,8,77.55,lgp,swimmer,101
90,1899,12,72.35,lgp,swimmer,101
91,699,8,77.55,lgp,swimmer,101
92,599,8,77.55,lgp,swimmer,101
93,1299,11,76.64999999999999,lgp,swimmer,101
94,1099,11,76.64999999999999,lgp,swimmer,101
95,2099,12,72.35,lgp,swimmer,101
96,2299,12,72.35,lgp,swimmer,101
97,1199,11,76.64999999999999,lgp,swimmer,101
98,1999,12,72.35,lgp,swimmer,101
99,1799,12,72.35,lgp,swimmer,101
100,1599,11,72.79999999999998,lgp,swimmer,101
101,799,13,72.35,lgp,swimmer,101
102,1699,11,72.79999999999998,lgp,swimmer,101
103,699,10,77.1,lgp,swimmer,101
104,2499,11,70.75,lgp,swimmer,101
105,1499,11,72.79999999999998,lgp,swimmer,101
106,199,10,77.1,lgp,swimmer,101
107,99,10,77.1,lgp,swimmer,101
108,2199,11,70.75,lgp,swimmer,101
109,399,10,77.1,lgp,swimmer,101
110,1399,11,72.79999999999998,lgp,swimmer,101
111,1199,12,76.64999999999999,lgp,swimmer,101
112,1899,10,71.19999999999999,lgp,swimmer,101
113,1099,12,76.64999999999999,lgp,swimmer,101
114,1999,10,71.19999999999999,lgp,swimmer,101
115,2099,10,71.19999999999999,lgp,swimmer,101
116,599,13,72.35,lgp,swimmer,101
117,1799,11,72.79999999999998,lgp,swimmer,101
118,999,13,72.35,lgp,swimmer,101
119,2399,11,70.75,lgp,swimmer,101
120,2299,11,70.75,lgp,swimmer,101
121,899,13,72.35,lgp,swimmer,101
122,499,13,72.35,lgp,swimmer,101
123,299,10,77.1,lgp,swimmer,101
124,1299,14,70.3,lgp,swimmer,101
125,399,6,78.0,lgp,swimmer,101
126,1999,13,72.35,lgp,swimmer,101
127,899,10,77.1,lgp,swimmer,101
128,299,8,69.4,lgp,swimmer,101
129,1899,13,72.35,lgp,swimmer,101
130,99,6,78.0,lgp,swimmer,101
131,1199,11,72.79999999999998,lgp,swimmer,101
132,599,6,78.0,lgp,swimmer,101
133,1699,13,72.35,lgp,swimmer,101
134,499,6,78.0,lgp,swimmer,101
135,2499,13,72.35,lgp,swimmer,101
136,1299,13,72.35,lgp,swimmer,101
137,2299,13,72.35,lgp,swimmer,101
138,2199,13,72.35,lgp,swimmer,101
139,699,6,78.0,lgp,swimmer,101
140,1099,11,72.79999999999998,lgp,swimmer,101
141,1599,13,72.35,lgp,swimmer,101
142,999,10,77.1,lgp,swimmer,101
143,2099,13,72.35,lgp,swimmer,101
144,199,6,78.0,lgp,swimmer,101
145,799,12,75.75,lgp,swimmer,101
146,2399,13,72.35,lgp,swimmer,101
147,1799,13,72.35,lgp,swimmer,101
148,1399,13,72.35,lgp,swimmer,101
149,1499,13,72.35,lgp,swimmer,101
150,999,16,67.6,lgp,swimmer,101
151,1599,13,70.99999999999999,lgp,swimmer,101
152,199,18,67.14999999999999,lgp,swimmer,101
153,799,14,59.449999999999996,lgp,swimmer,101
154,1899,13,70.99999999999999,lgp,swimmer,101
155,2199,13,70.99999999999999,lgp,swimmer,101
156,2299,14,67.14999999999998,lgp,swimmer,101
157,1499,13,70.99999999999999,lgp,swimmer,101
158,99,18,67.14999999999999,lgp,swimmer,101
159,299,18,59.55,lgp,swimmer,101
160,1699,13,70.99999999999999,lgp,swimmer,101
161,1299,12,76.19999999999999,lgp,swimmer,101
162,399,14,68.05,lgp,swimmer,101
163,2099,16,62.74999999999999,lgp,swimmer,101
164,599,14,68.05,lgp,swimmer,101
165,899,14,68.05,lgp,swimmer,101
166,1799,13,70.99999999999999,lgp,swimmer,101
167,1999,13,70.99999999999999,lgp,swimmer,101
168,499,14,68.05,lgp,swimmer,101
169,2499,13,70.99999999999999,lgp,swimmer,101
170,1099,18,59.449999999999996,lgp,swimmer,101
171,699,14,59.449999999999996,lgp,swimmer,101
172,1199,12,76.19999999999999,lgp,swimmer,101
173,2399,13,70.99999999999999,lgp,swimmer,101
174,1399,12,76.19999999999999,lgp,swimmer,101
175,1799,12,76.64999999999999,lgp,swimmer,101
176,2499,10,77.1,lgp,swimmer,101
177,1499,13,72.35,lgp,swimmer,101
178,2399,12,76.64999999999999,lgp,swimmer,101
179,1999,12,76.64999999999999,lgp,swimmer,101
180,2199,12,76.64999999999999,lgp,swimmer,101
181,799,12,76.64999999999999,lgp,swimmer,101
182,399,12,72.35,lgp,swimmer,101
183,1199,10,77.1,lgp,swimmer,101
184,1399,14,72.25,lgp,swimmer,101
185,299,12,72.35,lgp,swimmer,101
186,499,14,71.44999999999999,lgp,swimmer,101
187,1099,10,77.1,lgp,swimmer,101
188,599,13,68.39999999999998,lgp,swimmer,101
189,1299,10,77.1,lgp,swimmer,101
190,1599,13,76.19999999999999,lgp,swimmer,101
191,899,13,76.19999999999999,lgp,swimmer,101
192,999,12,76.64999999999999,lgp,swimmer,101
193,1699,10,77.1,lgp,swimmer,101
194,1899,12,76.64999999999999,lgp,swimmer,101
195,99,14,71.89999999999999,lgp,swimmer,101
196,699,14,75.75,lgp,swimmer,101
197,199,14,71.89999999999999,lgp,swimmer,101
198,2299,12,76.64999999999999,lgp,swimmer,101
199,2099,13,76.19999999999999,lgp,swimmer,101
200,899,13,71.44999999999999,lgp,swimmer,101
201,1899,13,71.44999999999999,lgp,swimmer,101
202,1599,13,71.44999999999999,lgp,swimmer,101
203,2299,13,71.44999999999999,lgp,swimmer,101
204,2499,13,71.44999999999999,lgp,swimmer,101
205,799,14,72.25,lgp,swimmer,101
206,99,6,78.0,lgp,swimmer,101
207,1499,13,71.44999999999999,lgp,swimmer,101
208,299,10,77.1,lgp,swimmer,101
209,1199,13,71.44999999999999,lgp,swimmer,101
210,2199,13,71.44999999999999,lgp,swimmer,101
211,1799,13,71.44999999999999,lgp,swimmer,101
212,1299,13,71.44999999999999,lgp,swimmer,101
213,1699,13,71.44999999999999,lgp,swimmer,101
214,1099,13,71.44999999999999,lgp,swimmer,101
215,999,13,71.44999999999999,lgp,swimmer,101
216,2399,13,71.44999999999999,lgp,swimmer,101
217,2099,13,71.44999999999999,lgp,swimmer,101
218,1399,13,71.44999999999999,lgp,swimmer,101
219,699,10,77.1,lgp,swimmer,101
220,599,13,70.19999999999999,lgp,swimmer,101
221,199,10,77.1,lgp,swimmer,101
222,399,10,77.1,lgp,swimmer,101
223,1999,13,71.44999999999999,lgp,swimmer,101
224,499,12,72.25,lgp,swimmer,101
225,2199,15,63.74999999999999,lgp,swimmer,101
226,499,10,77.1,lgp,swimmer,101
227,599,10,77.1,lgp,swimmer,101
228,2099,14,68.05,lgp,swimmer,101
229,1299,14,68.05,lgp,swimmer,101
230,2499,14,68.05,lgp,swimmer,101
231,1599,14,68.05,lgp,swimmer,101
232,1399,14,68.05,lgp,swimmer,101
233,199,11,72.79999999999998,lgp,swimmer,101
234,799,14,68.05,lgp,swimmer,101
235,899,14,68.05,lgp,swimmer,101
236,299,13,71.44999999999999,lgp,swimmer,101
237,1999,14,68.05,lgp,swimmer,101
238,1899,12,76.64999999999999,lgp,swimmer,101
239,1799,14,68.05,lgp,swimmer,101
240,2299,15,63.74999999999999,lgp,swimmer,101
241,1699,14,68.05,lgp,swimmer,101
242,1199,14,68.05,lgp,swimmer,101
243,1099,14,68.05,lgp,swimmer,101
244,2399,14,68.05,lgp,swimmer,101
245,999,14,68.05,lgp,swimmer,101
246,1499,14,68.05,lgp,swimmer,101
247,99,12,68.5,lgp,swimmer,101
248,399,13,71.44999999999999,lgp,swimmer,101
249,699,10,77.1,lgp,swimmer,101
250,1199,12,76.64999999999999,lgp,swimmer,101
251,599,12,76.64999999999999,lgp,swimmer,101
252,899,12,76.64999999999999,lgp,swimmer,101
253,999,12,76.64999999999999,lgp,swimmer,101
254,199,12,76.64999999999999,lgp,swimmer,101
255,1499,12,76.64999999999999,lgp,swimmer,101
256,1399,12,76.64999999999999,lgp,swimmer,101
257,799,14,72.24999999999999,lgp,swimmer,101
258,99,16,67.85,lgp,swimmer,101
259,1099,18,71.35,lgp,swimmer,101
260,399,12,76.64999999999999,lgp,swimmer,101
261,1299,12,76.64999999999999,lgp,swimmer,101
262,299,12,76.64999999999999,lgp,swimmer,101
263,699,13,76.19999999999999,lgp,swimmer,101
264,499,12,76.64999999999999,lgp,swimmer,101
265,699,6,78.0,lgp,swimmer,101
