,generation,n_edges,phi,solver,environment,seed
0,1199,9,75.29999999999998,cgp,swimmer,101
1,599,11,69.85,cgp,swimmer,101
2,1899,10,73.94999999999999,cgp,swimmer,101
3,899,10,71.0,cgp,swimmer,101
4,1799,12,76.19999999999999,cgp,swimmer,101
5,1699,10,76.64999999999999,cgp,swimmer,101
6,999,10,71.0,cgp,swimmer,101
7,199,7,77.55,cgp,swimmer,101
8,1499,9,75.29999999999998,cgp,swimmer,101
9,1399,9,75.29999999999998,cgp,swimmer,101
10,799,11,60.54999999999999,cgp,swimmer,101
11,99,7,77.55,cgp,swimmer,101
12,1599,9,75.29999999999998,cgp,swimmer,101
13,1099,9,75.29999999999998,cgp,swimmer,101
14,2499,12,74.39999999999999,cgp,swimmer,101
15,1999,11,70.1,cgp,swimmer,101
16,399,8,77.54999999999998,cgp,swimmer,101
17,1299,9,75.29999999999998,cgp,swimmer,101
18,2099,12,71.44999999999999,cgp,swimmer,101
19,2199,11,70.1,cgp,swimmer,101
20,2299,11,73.94999999999999,cgp,swimmer,101
21,299,8,77.54999999999998,cgp,swimmer,101
22,2399,12,74.39999999999999,cgp,swimmer,101
23,699,10,64.85,cgp,swimmer,101
24,499,8,77.54999999999998,cgp,swimmer,101
25,699,14,68.04999999999998,cgp,swimmer,101
26,2299,13,71.89999999999999,cgp,swimmer,101
27,1599,13,73.94999999999999,cgp,swimmer,101
28,899,14,68.04999999999998,cgp,swimmer,101
29,2199,24,72.15,cgp,swimmer,101
30,1699,23,60.14999999999999,cgp,swimmer,101
31,2399,16,67.69999999999999,cgp,swimmer,101
32,1899,18,69.54999999999998,cgp,swimmer,101
33,299,14,67.6,cgp,swimmer,101
34,2099,14,75.3,cgp,swimmer,101
35,999,14,68.04999999999998,cgp,swimmer,101
36,199,15,69.75,cgp,swimmer,101
37,799,14,68.04999999999998,cgp,swimmer,101
38,1799,13,73.94999999999999,cgp,swimmer,101
39,1299,13,74.85,cgp,swimmer,101
40,1399,13,74.85,cgp,swimmer,101
41,499,13,71.89999999999999,cgp,swimmer,101
42,2499,23,54.0,cgp,swimmer,101
43,1999,17,68.75,cgp,swimmer,101
44,99,14,67.6,cgp,swimmer,101
45,1199,14,70.54999999999998,cgp,swimmer,101
46,399,15,71.44999999999999,cgp,swimmer,101
47,599,15,71.89999999999999,cgp,swimmer,101
48,1499,13,74.85,cgp,swimmer,101
49,1099,17,65.8,cgp,swimmer,101
