generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
799,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
99,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
199,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
2499,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
1599,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
2199,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
2399,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
1199,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
2099,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
1099,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
1699,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
1899,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
399,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
1499,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
699,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
1799,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
899,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
299,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,100
899,4,53.1,3,0,1,lgp,inverted_pendulum,100
499,4,53.1,3,0,1,lgp,inverted_pendulum,100
2499,4,53.1,3,0,1,lgp,inverted_pendulum,100
1699,4,53.1,3,0,1,lgp,inverted_pendulum,100
1399,4,53.1,3,0,1,lgp,inverted_pendulum,100
199,4,53.1,3,0,1,lgp,inverted_pendulum,100
1599,4,53.1,3,0,1,lgp,inverted_pendulum,100
999,4,53.1,3,0,1,lgp,inverted_pendulum,100
799,4,53.1,3,0,1,lgp,inverted_pendulum,100
2199,4,53.1,3,0,1,lgp,inverted_pendulum,100
1499,4,53.1,3,0,1,lgp,inverted_pendulum,100
2399,4,53.1,3,0,1,lgp,inverted_pendulum,100
299,4,53.1,3,0,1,lgp,inverted_pendulum,100
399,4,53.1,3,0,1,lgp,inverted_pendulum,100
99,4,53.1,3,0,1,lgp,inverted_pendulum,100
1899,4,53.1,3,0,1,lgp,inverted_pendulum,100
699,4,53.1,3,0,1,lgp,inverted_pendulum,100
599,4,53.1,3,0,1,lgp,inverted_pendulum,100
1299,4,53.1,3,0,1,lgp,inverted_pendulum,100
1099,4,53.1,3,0,1,lgp,inverted_pendulum,100
2099,4,53.1,3,0,1,lgp,inverted_pendulum,100
2299,4,53.1,3,0,1,lgp,inverted_pendulum,100
1199,4,53.1,3,0,1,lgp,inverted_pendulum,100
1999,4,53.1,3,0,1,lgp,inverted_pendulum,100
1799,4,53.1,3,0,1,lgp,inverted_pendulum,100
1599,7,43.4,4,1,2,lgp,inverted_pendulum,100
799,7,43.4,4,1,2,lgp,inverted_pendulum,100
1699,7,43.4,4,1,2,lgp,inverted_pendulum,100
699,7,43.4,4,1,2,lgp,inverted_pendulum,100
2499,7,43.4,4,1,2,lgp,inverted_pendulum,100
1499,7,43.4,4,1,2,lgp,inverted_pendulum,100
199,7,43.4,4,1,2,lgp,inverted_pendulum,100
99,7,43.4,4,1,2,lgp,inverted_pendulum,100
2199,7,43.4,4,1,2,lgp,inverted_pendulum,100
399,7,43.4,4,1,2,lgp,inverted_pendulum,100
1399,7,43.4,4,1,2,lgp,inverted_pendulum,100
1199,7,43.4,4,1,2,lgp,inverted_pendulum,100
1899,7,43.4,4,1,2,lgp,inverted_pendulum,100
1099,7,43.4,4,1,2,lgp,inverted_pendulum,100
1999,7,43.4,4,1,2,lgp,inverted_pendulum,100
2099,7,43.4,4,1,2,lgp,inverted_pendulum,100
599,7,43.4,4,1,2,lgp,inverted_pendulum,100
1799,7,43.4,4,1,2,lgp,inverted_pendulum,100
999,7,43.4,4,1,2,lgp,inverted_pendulum,100
2399,7,43.4,4,1,2,lgp,inverted_pendulum,100
2299,7,43.4,4,1,2,lgp,inverted_pendulum,100
899,7,43.4,4,1,2,lgp,inverted_pendulum,100
499,7,43.4,4,1,2,lgp,inverted_pendulum,100
299,7,43.4,4,1,2,lgp,inverted_pendulum,100
1299,7,43.4,4,1,2,lgp,inverted_pendulum,100
399,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
1999,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
899,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
299,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
1899,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
99,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
1199,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
599,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
1699,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
499,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
2499,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
1299,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
2299,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
2199,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
699,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
1099,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
1599,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
999,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
2099,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
199,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
799,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
2399,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
1799,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
1399,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
1499,6,51.99999999999999,3,1,2,lgp,inverted_pendulum,100
999,3,61.7,2,0,1,lgp,inverted_pendulum,100
1599,3,61.7,2,0,1,lgp,inverted_pendulum,100
199,3,61.7,2,0,1,lgp,inverted_pendulum,100
799,3,61.7,2,0,1,lgp,inverted_pendulum,100
1899,3,61.7,2,0,1,lgp,inverted_pendulum,100
2199,3,61.7,2,0,1,lgp,inverted_pendulum,100
2299,3,61.7,2,0,1,lgp,inverted_pendulum,100
1499,3,61.7,2,0,1,lgp,inverted_pendulum,100
99,3,61.7,2,0,1,lgp,inverted_pendulum,100
299,3,61.7,2,0,1,lgp,inverted_pendulum,100
1699,3,61.7,2,0,1,lgp,inverted_pendulum,100
1299,3,61.7,2,0,1,lgp,inverted_pendulum,100
399,3,61.7,2,0,1,lgp,inverted_pendulum,100
2099,3,61.7,2,0,1,lgp,inverted_pendulum,100
599,3,61.7,2,0,1,lgp,inverted_pendulum,100
899,3,61.7,2,0,1,lgp,inverted_pendulum,100
1799,3,61.7,2,0,1,lgp,inverted_pendulum,100
1999,3,61.7,2,0,1,lgp,inverted_pendulum,100
499,3,61.7,2,0,1,lgp,inverted_pendulum,100
2499,3,61.7,2,0,1,lgp,inverted_pendulum,100
1099,3,61.7,2,0,1,lgp,inverted_pendulum,100
699,3,61.7,2,0,1,lgp,inverted_pendulum,100
1199,3,61.7,2,0,1,lgp,inverted_pendulum,100
2399,3,61.7,2,0,1,lgp,inverted_pendulum,100
1399,3,61.7,2,0,1,lgp,inverted_pendulum,100
1799,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
2499,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
1499,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
2399,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
1999,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
2199,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
799,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
399,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
1199,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
1399,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
299,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
499,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
1099,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
599,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
1299,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
1599,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
899,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
999,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
1699,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
1899,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
99,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
699,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
199,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
2299,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
2099,6,68.49999999999999,1,2,2,lgp,inverted_pendulum,100
899,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
1899,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
1599,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
2299,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
2499,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
799,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
99,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
1499,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
299,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
1199,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
2199,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
1799,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
1299,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
1699,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
1099,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
999,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
2399,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
2099,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
1399,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
699,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
599,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
199,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
399,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
1999,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
499,16,47.69999999999999,3,6,5,lgp,inverted_pendulum,100
2199,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
499,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
599,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
2099,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
1299,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
2499,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
1599,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
1399,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
199,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
799,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
899,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
299,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
1999,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
1899,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
1799,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
2299,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
1699,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
1199,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
1099,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
2399,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
999,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
1499,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
99,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
399,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
699,10,54.49999999999999,2,4,4,lgp,inverted_pendulum,100
1199,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
599,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
899,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
999,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
199,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
1499,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
1399,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
799,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
99,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
1099,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
399,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
1299,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
299,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
699,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
499,4,56.49999999999999,2,2,1,lgp,inverted_pendulum,100
