,generation,n_edges,phi,n_single_arity,n_double_arity,n_inputs,solver,environment,seed
0,1199,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
1,599,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
2,1899,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
3,899,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
4,1799,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
5,1699,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
6,999,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
7,199,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
8,1499,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
9,1399,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
10,799,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
11,99,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
12,1599,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
13,1099,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
14,2499,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
15,1999,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
16,399,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
17,1299,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
18,2099,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
19,2199,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
20,2299,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
21,299,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
22,2399,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
23,699,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
24,499,5,68.49999999999999,1,2,2,lgp,inverted_pendulum,103
25,699,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
26,2299,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
27,1599,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
28,899,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
29,2199,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
30,1699,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
31,2399,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
32,1899,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
33,299,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
34,2099,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
35,999,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
36,199,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
37,799,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
38,1799,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
39,1299,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
40,1399,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
41,499,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
42,2499,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
43,1999,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
44,99,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
45,1199,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
46,399,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
47,599,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
48,1499,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
49,1099,20,39.29999999999999,5,7,4,lgp,inverted_pendulum,103
50,2299,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
51,999,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
52,599,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
53,1299,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
54,499,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
55,1999,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
56,1399,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
57,799,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
58,99,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
59,199,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
60,2499,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
61,1599,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
62,2199,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
63,2399,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
64,1199,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
65,2099,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
66,1099,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
67,1699,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
68,1899,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
69,399,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
70,1499,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
71,699,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
72,1799,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
73,899,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
74,299,6,68.29999999999998,1,2,3,lgp,inverted_pendulum,103
75,899,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
76,499,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
77,2499,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
78,1699,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
79,1399,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
80,199,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
81,1599,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
82,999,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
83,799,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
84,2199,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
85,1499,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
86,2399,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
87,299,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
88,399,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
89,99,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
90,1899,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
91,699,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
92,599,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
93,1299,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
94,1099,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
95,2099,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
96,2299,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
97,1199,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
98,1999,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
99,1799,4,53.099999999999994,3,0,1,lgp,inverted_pendulum,103
100,1599,7,43.4,4,1,2,lgp,inverted_pendulum,103
101,799,7,43.4,4,1,2,lgp,inverted_pendulum,103
102,1699,7,43.4,4,1,2,lgp,inverted_pendulum,103
103,699,7,43.4,4,1,2,lgp,inverted_pendulum,103
104,2499,7,43.4,4,1,2,lgp,inverted_pendulum,103
105,1499,7,43.4,4,1,2,lgp,inverted_pendulum,103
106,199,7,43.4,4,1,2,lgp,inverted_pendulum,103
107,99,7,43.4,4,1,2,lgp,inverted_pendulum,103
108,2199,7,43.4,4,1,2,lgp,inverted_pendulum,103
109,399,7,43.4,4,1,2,lgp,inverted_pendulum,103
110,1399,7,43.4,4,1,2,lgp,inverted_pendulum,103
111,1199,7,43.4,4,1,2,lgp,inverted_pendulum,103
112,1899,7,43.4,4,1,2,lgp,inverted_pendulum,103
113,1099,7,43.4,4,1,2,lgp,inverted_pendulum,103
114,1999,7,43.4,4,1,2,lgp,inverted_pendulum,103
115,2099,7,43.4,4,1,2,lgp,inverted_pendulum,103
116,599,7,43.4,4,1,2,lgp,inverted_pendulum,103
117,1799,7,43.4,4,1,2,lgp,inverted_pendulum,103
118,999,7,43.4,4,1,2,lgp,inverted_pendulum,103
119,2399,7,43.4,4,1,2,lgp,inverted_pendulum,103
120,2299,7,43.4,4,1,2,lgp,inverted_pendulum,103
121,899,7,43.4,4,1,2,lgp,inverted_pendulum,103
122,499,7,43.4,4,1,2,lgp,inverted_pendulum,103
123,299,7,43.4,4,1,2,lgp,inverted_pendulum,103
124,1299,7,43.4,4,1,2,lgp,inverted_pendulum,103
125,399,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
126,1999,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
127,899,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
128,299,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
129,1899,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
130,99,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
131,1199,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
132,599,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
133,1699,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
134,499,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
135,2499,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
136,1299,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
137,2299,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
138,2199,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
139,699,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
140,1099,6,51.999999999999986,3,1,2,lgp,inverted_pendulum,103
