,generation,n_edges,phi,solver,environment,seed
0,899,4,69.39999999999999,lgp,reacher,101
1,499,4,69.39999999999999,lgp,reacher,101
2,1399,4,69.39999999999999,lgp,reacher,101
3,199,4,69.39999999999999,lgp,reacher,101
4,999,4,69.39999999999999,lgp,reacher,101
5,799,4,69.39999999999999,lgp,reacher,101
6,1499,4,69.39999999999999,lgp,reacher,101
7,299,4,69.39999999999999,lgp,reacher,101
8,399,4,69.39999999999999,lgp,reacher,101
9,99,4,69.39999999999999,lgp,reacher,101
10,699,4,69.39999999999999,lgp,reacher,101
11,599,4,69.39999999999999,lgp,reacher,101
12,1299,4,69.39999999999999,lgp,reacher,101
13,1099,4,69.39999999999999,lgp,reacher,101
14,1199,4,69.39999999999999,lgp,reacher,101
15,799,8,67.6,lgp,reacher,101
16,699,8,67.6,lgp,reacher,101
17,1499,8,67.6,lgp,reacher,101
18,199,8,67.6,lgp,reacher,101
19,99,8,67.6,lgp,reacher,101
20,399,8,67.6,lgp,reacher,101
21,1399,8,67.6,lgp,reacher,101
22,1199,8,67.6,lgp,reacher,101
23,1099,8,67.6,lgp,reacher,101
24,599,8,67.6,lgp,reacher,101
25,999,8,67.6,lgp,reacher,101
26,899,8,67.6,lgp,reacher,101
27,499,8,67.6,lgp,reacher,101
28,299,8,67.6,lgp,reacher,101
29,1299,8,67.6,lgp,reacher,101
30,399,3,61.7,lgp,reacher,101
31,899,3,61.7,lgp,reacher,101
32,299,3,61.7,lgp,reacher,101
33,99,3,61.7,lgp,reacher,101
34,1199,3,61.7,lgp,reacher,101
35,599,3,61.7,lgp,reacher,101
36,499,3,61.7,lgp,reacher,101
37,1299,3,61.7,lgp,reacher,101
38,699,3,61.7,lgp,reacher,101
39,1099,3,61.7,lgp,reacher,101
40,999,3,61.7,lgp,reacher,101
41,199,3,61.7,lgp,reacher,101
42,799,3,61.7,lgp,reacher,101
43,1399,3,61.7,lgp,reacher,101
44,1499,3,61.7,lgp,reacher,101
45,999,6,52.19999999999999,lgp,reacher,101
46,199,6,52.19999999999999,lgp,reacher,101
47,799,6,52.19999999999999,lgp,reacher,101
48,1499,6,52.19999999999999,lgp,reacher,101
