,seed,generation,evaluation,graph_size,max_size,solver,ea,fitness,environment
0,1,799,799799799799799799799799799799,24,67,cgp,1+lambda,reward,walker2d
1,6,499,499499499499499499499499499499,24,67,cgp,1+lambda,reward,walker2d
2,5,799,799799799799799799799799799799,28,67,cgp,1+lambda,reward,walker2d
3,8,799,799799799799799799799799799799,30,67,cgp,1+lambda,reward,walker2d
4,4,699,699699699699699699699699699699,27,67,cgp,1+lambda,reward,walker2d
5,9,399,399399399399399399399399399399,39,67,cgp,1+lambda,reward,walker2d
6,8,399,399399399399399399399399399399,29,67,cgp,1+lambda,reward,walker2d
7,3,699,699699699699699699699699699699,27,67,cgp,1+lambda,reward,walker2d
8,0,599,599599599599599599599599599599,28,67,cgp,1+lambda,reward,walker2d
9,6,99,99999999999999999999,30,67,cgp,1+lambda,reward,walker2d
10,5,899,899899899899899899899899899899,22,67,cgp,1+lambda,reward,walker2d
11,1,199,199199199199199199199199199199,23,67,cgp,1+lambda,reward,walker2d
12,4,399,399399399399399399399399399399,24,67,cgp,1+lambda,reward,walker2d
13,8,999,999999999999999999999999999999,24,67,cgp,1+lambda,reward,walker2d
14,7,199,199199199199199199199199199199,25,67,cgp,1+lambda,reward,walker2d
15,7,399,399399399399399399399399399399,33,67,cgp,1+lambda,reward,walker2d
16,2,199,199199199199199199199199199199,26,67,cgp,1+lambda,reward,walker2d
17,4,299,299299299299299299299299299299,23,67,cgp,1+lambda,reward,walker2d
18,4,599,599599599599599599599599599599,33,67,cgp,1+lambda,reward,walker2d
19,6,199,199199199199199199199199199199,21,67,cgp,1+lambda,reward,walker2d
20,0,99,99999999999999999999,25,67,cgp,1+lambda,reward,walker2d
21,3,99,99999999999999999999,25,67,cgp,1+lambda,reward,walker2d
22,3,799,799799799799799799799799799799,25,67,cgp,1+lambda,reward,walker2d
23,4,99,99999999999999999999,28,67,cgp,1+lambda,reward,walker2d
24,5,299,299299299299299299299299299299,23,67,cgp,1+lambda,reward,walker2d
25,2,799,799799799799799799799799799799,27,67,cgp,1+lambda,reward,walker2d
26,4,799,799799799799799799799799799799,27,67,cgp,1+lambda,reward,walker2d
27,4,499,499499499499499499499499499499,30,67,cgp,1+lambda,reward,walker2d
28,5,99,99999999999999999999,29,67,cgp,1+lambda,reward,walker2d
29,5,699,699699699699699699699699699699,24,67,cgp,1+lambda,reward,walker2d
30,8,899,899899899899899899899899899899,28,67,cgp,1+lambda,reward,walker2d
31,8,499,499499499499499499499499499499,24,67,cgp,1+lambda,reward,walker2d
32,5,499,499499499499499499499499499499,27,67,cgp,1+lambda,reward,walker2d
33,3,599,599599599599599599599599599599,21,67,cgp,1+lambda,reward,walker2d
34,8,199,199199199199199199199199199199,31,67,cgp,1+lambda,reward,walker2d
35,5,599,599599599599599599599599599599,23,67,cgp,1+lambda,reward,walker2d
36,5,399,399399399399399399399399399399,33,67,cgp,1+lambda,reward,walker2d
37,2,299,299299299299299299299299299299,24,67,cgp,1+lambda,reward,walker2d
38,5,999,999999999999999999999999999999,22,67,cgp,1+lambda,reward,walker2d
39,6,899,899899899899899899899899899899,21,67,cgp,1+lambda,reward,walker2d
40,2,599,599599599599599599599599599599,26,67,cgp,1+lambda,reward,walker2d
41,1,699,699699699699699699699699699699,25,67,cgp,1+lambda,reward,walker2d
42,0,199,199199199199199199199199199199,27,67,cgp,1+lambda,reward,walker2d
43,7,99,99999999999999999999,23,67,cgp,1+lambda,reward,walker2d
44,1,99,99999999999999999999,32,67,cgp,1+lambda,reward,walker2d
45,6,599,599599599599599599599599599599,29,67,cgp,1+lambda,reward,walker2d
46,2,99,99999999999999999999,30,67,cgp,1+lambda,reward,walker2d
47,4,199,199199199199199199199199199199,22,67,cgp,1+lambda,reward,walker2d
48,4,999,999999999999999999999999999999,29,67,cgp,1+lambda,reward,walker2d
49,9,899,899899899899899899899899899899,26,67,cgp,1+lambda,reward,walker2d
50,8,599,599599599599599599599599599599,25,67,cgp,1+lambda,reward,walker2d
51,0,799,799799799799799799799799799799,25,67,cgp,1+lambda,reward,walker2d
52,7,899,899899899899899899899899899899,25,67,cgp,1+lambda,reward,walker2d
53,2,399,399399399399399399399399399399,31,67,cgp,1+lambda,reward,walker2d
54,1,499,499499499499499499499499499499,28,67,cgp,1+lambda,reward,walker2d
55,1,399,399399399399399399399399399399,33,67,cgp,1+lambda,reward,walker2d
56,0,399,399399399399399399399399399399,23,67,cgp,1+lambda,reward,walker2d
57,2,699,699699699699699699699699699699,28,67,cgp,1+lambda,reward,walker2d
58,9,599,599599599599599599599599599599,28,67,cgp,1+lambda,reward,walker2d
59,6,399,399399399399399399399399399399,29,67,cgp,1+lambda,reward,walker2d
60,8,699,699699699699699699699699699699,25,67,cgp,1+lambda,reward,walker2d
61,8,299,299299299299299299299299299299,28,67,cgp,1+lambda,reward,walker2d
62,7,999,999999999999999999999999999999,26,67,cgp,1+lambda,reward,walker2d
63,9,699,699699699699699699699699699699,25,67,cgp,1+lambda,reward,walker2d
64,0,299,299299299299299299299299299299,24,67,cgp,1+lambda,reward,walker2d
65,3,199,199199199199199199199199199199,26,67,cgp,1+lambda,reward,walker2d
66,1,899,899899899899899899899899899899,30,67,cgp,1+lambda,reward,walker2d
67,8,99,99999999999999999999,32,67,cgp,1+lambda,reward,walker2d
