seed,generation,evaluation,graph_size,max_size,solver,ea,fitness,environment,relative_size
102,3,3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,0.17857142857142858
102,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,0.17857142857142858
102,2,2222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,0.17857142857142858
102,1,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,0.17857142857142858
102,9,9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,0.17857142857142858
102,4,4444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,0.17857142857142858
102,5,5555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,0.17857142857142858
102,8,8888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,0.17857142857142858
102,6,6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,0.17857142857142858
102,7,7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,10,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum,0.17857142857142858
