,seed,generation,graph_size,max_size,solver,ea,environment
0,0,599,13,61,cgp,mu+lambda-distance,hopper
1,0,99,12,61,cgp,mu+lambda-distance,hopper
2,0,199,12,61,cgp,mu+lambda-distance,hopper
3,0,799,12,61,cgp,mu+lambda-distance,hopper
4,0,399,13,61,cgp,mu+lambda-distance,hopper
5,0,299,14,61,cgp,mu+lambda-distance,hopper
6,0,899,12,61,cgp,mu+lambda-distance,hopper
7,0,499,13,61,cgp,mu+lambda-distance,hopper
8,0,999,12,61,cgp,mu+lambda-distance,hopper
9,0,699,13,61,cgp,mu+lambda-distance,hopper
