,seed,generation,evaluation,graph_size,max_size,solver,ea,fitness,environment
0,1,799,799799799799799799799799799799,24,61,cgp,1+lambda,reward,hopper
1,5,1699,1699169916991699169916991699169916991699,18,61,cgp,1+lambda,reward,hopper
2,7,3999,3999399939993999399939993999399939993999,17,61,cgp,1+lambda,reward,hopper
3,6,4399,4399439943994399439943994399439943994399,18,61,cgp,1+lambda,reward,hopper
4,3,3199,3199319931993199319931993199319931993199,18,61,cgp,1+lambda,reward,hopper
5,6,4199,4199419941994199419941994199419941994199,15,61,cgp,1+lambda,reward,hopper
6,2,3799,3799379937993799379937993799379937993799,14,61,cgp,1+lambda,reward,hopper
7,6,499,499499499499499499499499499499,26,61,cgp,1+lambda,reward,hopper
8,2,4899,4899489948994899489948994899489948994899,18,61,cgp,1+lambda,reward,hopper
9,8,3199,3199319931993199319931993199319931993199,24,61,cgp,1+lambda,reward,hopper
10,4,3599,3599359935993599359935993599359935993599,23,61,cgp,1+lambda,reward,hopper
11,5,799,799799799799799799799799799799,20,61,cgp,1+lambda,reward,hopper
12,8,799,799799799799799799799799799799,23,61,cgp,1+lambda,reward,hopper
13,4,699,699699699699699699699699699699,29,61,cgp,1+lambda,reward,hopper
14,8,1499,1499149914991499149914991499149914991499,20,61,cgp,1+lambda,reward,hopper
15,9,3199,3199319931993199319931993199319931993199,14,61,cgp,1+lambda,reward,hopper
16,3,3699,3699369936993699369936993699369936993699,19,61,cgp,1+lambda,reward,hopper
17,5,4299,4299429942994299429942994299429942994299,20,61,cgp,1+lambda,reward,hopper
18,4,2999,2999299929992999299929992999299929992999,16,61,cgp,1+lambda,reward,hopper
19,1,2999,2999299929992999299929992999299929992999,23,61,cgp,1+lambda,reward,hopper
20,1,3699,3699369936993699369936993699369936993699,19,61,cgp,1+lambda,reward,hopper
21,9,399,399399399399399399399399399399,17,61,cgp,1+lambda,reward,hopper
22,2,3899,3899389938993899389938993899389938993899,13,61,cgp,1+lambda,reward,hopper
23,8,399,399399399399399399399399399399,24,61,cgp,1+lambda,reward,hopper
24,8,3599,3599359935993599359935993599359935993599,16,61,cgp,1+lambda,reward,hopper
25,4,1499,1499149914991499149914991499149914991499,21,61,cgp,1+lambda,reward,hopper
26,0,4399,4399439943994399439943994399439943994399,21,61,cgp,1+lambda,reward,hopper
27,8,4599,4599459945994599459945994599459945994599,20,61,cgp,1+lambda,reward,hopper
28,3,4599,4599459945994599459945994599459945994599,23,61,cgp,1+lambda,reward,hopper
29,9,4399,4399439943994399439943994399439943994399,15,61,cgp,1+lambda,reward,hopper
30,3,699,699699699699699699699699699699,20,61,cgp,1+lambda,reward,hopper
31,7,1399,1399139913991399139913991399139913991399,17,61,cgp,1+lambda,reward,hopper
32,4,2699,2699269926992699269926992699269926992699,22,61,cgp,1+lambda,reward,hopper
33,0,3099,3099309930993099309930993099309930993099,25,61,cgp,1+lambda,reward,hopper
34,7,1899,1899189918991899189918991899189918991899,16,61,cgp,1+lambda,reward,hopper
35,1,3499,3499349934993499349934993499349934993499,26,61,cgp,1+lambda,reward,hopper
36,1,3399,3399339933993399339933993399339933993399,23,61,cgp,1+lambda,reward,hopper
37,9,2499,2499249924992499249924992499249924992499,21,61,cgp,1+lambda,reward,hopper
38,6,1599,1599159915991599159915991599159915991599,19,61,cgp,1+lambda,reward,hopper
39,6,3499,3499349934993499349934993499349934993499,15,61,cgp,1+lambda,reward,hopper
40,8,4499,4499449944994499449944994499449944994499,29,61,cgp,1+lambda,reward,hopper
41,8,1899,1899189918991899189918991899189918991899,19,61,cgp,1+lambda,reward,hopper
42,6,3599,3599359935993599359935993599359935993599,17,61,cgp,1+lambda,reward,hopper
43,6,3199,3199319931993199319931993199319931993199,20,61,cgp,1+lambda,reward,hopper
