,seed,generation,evaluation,graph_size,max_size,solver,ea,fitness,environment
0,1,799,799799799799799799799799799799,29,68,cgp,1+lambda,reward,halfcheetah
1,5,1699,1699169916991699169916991699169916991699,31,68,cgp,1+lambda,reward,halfcheetah
2,7,3999,3999399939993999399939993999399939993999,34,68,cgp,1+lambda,reward,halfcheetah
3,6,4399,4399439943994399439943994399439943994399,32,68,cgp,1+lambda,reward,halfcheetah
4,3,3199,3199319931993199319931993199319931993199,29,68,cgp,1+lambda,reward,halfcheetah
5,6,4199,4199419941994199419941994199419941994199,28,68,cgp,1+lambda,reward,halfcheetah
6,2,3799,3799379937993799379937993799379937993799,31,68,cgp,1+lambda,reward,halfcheetah
7,6,499,499499499499499499499499499499,28,68,cgp,1+lambda,reward,halfcheetah
8,2,4899,4899489948994899489948994899489948994899,23,68,cgp,1+lambda,reward,halfcheetah
9,8,3199,3199319931993199319931993199319931993199,25,68,cgp,1+lambda,reward,halfcheetah
10,4,3599,3599359935993599359935993599359935993599,25,68,cgp,1+lambda,reward,halfcheetah
11,5,799,799799799799799799799799799799,31,68,cgp,1+lambda,reward,halfcheetah
12,8,799,799799799799799799799799799799,24,68,cgp,1+lambda,reward,halfcheetah
13,4,699,699699699699699699699699699699,29,68,cgp,1+lambda,reward,halfcheetah
14,8,1499,1499149914991499149914991499149914991499,28,68,cgp,1+lambda,reward,halfcheetah
15,9,3199,3199319931993199319931993199319931993199,28,68,cgp,1+lambda,reward,halfcheetah
16,3,3699,3699369936993699369936993699369936993699,26,68,cgp,1+lambda,reward,halfcheetah
17,5,4299,4299429942994299429942994299429942994299,26,68,cgp,1+lambda,reward,halfcheetah
18,4,2999,2999299929992999299929992999299929992999,31,68,cgp,1+lambda,reward,halfcheetah
19,1,2999,2999299929992999299929992999299929992999,30,68,cgp,1+lambda,reward,halfcheetah
20,1,3699,3699369936993699369936993699369936993699,28,68,cgp,1+lambda,reward,halfcheetah
21,9,399,399399399399399399399399399399,21,68,cgp,1+lambda,reward,halfcheetah
22,2,3899,3899389938993899389938993899389938993899,26,68,cgp,1+lambda,reward,halfcheetah
23,8,399,399399399399399399399399399399,29,68,cgp,1+lambda,reward,halfcheetah
24,8,3599,3599359935993599359935993599359935993599,28,68,cgp,1+lambda,reward,halfcheetah
25,4,1499,1499149914991499149914991499149914991499,30,68,cgp,1+lambda,reward,halfcheetah
26,0,4399,4399439943994399439943994399439943994399,22,68,cgp,1+lambda,reward,halfcheetah
27,8,4599,4599459945994599459945994599459945994599,36,68,cgp,1+lambda,reward,halfcheetah
28,3,4599,4599459945994599459945994599459945994599,28,68,cgp,1+lambda,reward,halfcheetah
29,9,4399,4399439943994399439943994399439943994399,27,68,cgp,1+lambda,reward,halfcheetah
30,3,699,699699699699699699699699699699,26,68,cgp,1+lambda,reward,halfcheetah
31,7,1399,1399139913991399139913991399139913991399,25,68,cgp,1+lambda,reward,halfcheetah
32,4,2699,2699269926992699269926992699269926992699,25,68,cgp,1+lambda,reward,halfcheetah
33,0,3099,3099309930993099309930993099309930993099,21,68,cgp,1+lambda,reward,halfcheetah
34,7,1899,1899189918991899189918991899189918991899,30,68,cgp,1+lambda,reward,halfcheetah
35,1,3499,3499349934993499349934993499349934993499,32,68,cgp,1+lambda,reward,halfcheetah
36,1,3399,3399339933993399339933993399339933993399,32,68,cgp,1+lambda,reward,halfcheetah
37,9,2499,2499249924992499249924992499249924992499,31,68,cgp,1+lambda,reward,halfcheetah
38,6,1599,1599159915991599159915991599159915991599,30,68,cgp,1+lambda,reward,halfcheetah
39,6,3499,3499349934993499349934993499349934993499,24,68,cgp,1+lambda,reward,halfcheetah
40,8,4499,4499449944994499449944994499449944994499,33,68,cgp,1+lambda,reward,halfcheetah
41,8,1899,1899189918991899189918991899189918991899,21,68,cgp,1+lambda,reward,halfcheetah
42,6,3599,3599359935993599359935993599359935993599,26,68,cgp,1+lambda,reward,halfcheetah
43,6,3199,3199319931993199319931993199319931993199,27,68,cgp,1+lambda,reward,halfcheetah
44,1,1899,1899189918991899189918991899189918991899,27,68,cgp,1+lambda,reward,halfcheetah
45,8,4699,4699469946994699469946994699469946994699,29,68,cgp,1+lambda,reward,halfcheetah
46,8,2599,2599259925992599259925992599259925992599,27,68,cgp,1+lambda,reward,halfcheetah
47,0,599,599599599599599599599599599599,32,68,cgp,1+lambda,reward,halfcheetah
