,seed,generation,evaluation,graph_size,max_size,solver,ea,fitness,environment
0,1,799,799799799799799799799799799799,88,137,cgp,1+lambda,reward,ant
1,5,1699,1699169916991699169916991699169916991699,87,137,cgp,1+lambda,reward,ant
2,7,3999,3999399939993999399939993999399939993999,90,137,cgp,1+lambda,reward,ant
3,6,4399,4399439943994399439943994399439943994399,89,137,cgp,1+lambda,reward,ant
4,3,3199,3199319931993199319931993199319931993199,90,137,cgp,1+lambda,reward,ant
5,6,4199,4199419941994199419941994199419941994199,87,137,cgp,1+lambda,reward,ant
6,2,3799,3799379937993799379937993799379937993799,88,137,cgp,1+lambda,reward,ant
7,6,499,499499499499499499499499499499,90,137,cgp,1+lambda,reward,ant
8,2,4899,4899489948994899489948994899489948994899,89,137,cgp,1+lambda,reward,ant
9,8,3199,3199319931993199319931993199319931993199,91,137,cgp,1+lambda,reward,ant
10,4,3599,3599359935993599359935993599359935993599,88,137,cgp,1+lambda,reward,ant
11,5,799,799799799799799799799799799799,91,137,cgp,1+lambda,reward,ant
12,8,799,799799799799799799799799799799,93,137,cgp,1+lambda,reward,ant
13,4,699,699699699699699699699699699699,95,137,cgp,1+lambda,reward,ant
14,8,1499,1499149914991499149914991499149914991499,91,137,cgp,1+lambda,reward,ant
15,9,3199,3199319931993199319931993199319931993199,88,137,cgp,1+lambda,reward,ant
16,3,3699,3699369936993699369936993699369936993699,90,137,cgp,1+lambda,reward,ant
17,5,4299,4299429942994299429942994299429942994299,88,137,cgp,1+lambda,reward,ant
18,4,2999,2999299929992999299929992999299929992999,91,137,cgp,1+lambda,reward,ant
19,1,2999,2999299929992999299929992999299929992999,89,137,cgp,1+lambda,reward,ant
20,1,3699,3699369936993699369936993699369936993699,90,137,cgp,1+lambda,reward,ant
21,9,399,399399399399399399399399399399,91,137,cgp,1+lambda,reward,ant
22,2,3899,3899389938993899389938993899389938993899,89,137,cgp,1+lambda,reward,ant
23,8,399,399399399399399399399399399399,90,137,cgp,1+lambda,reward,ant
24,8,3599,3599359935993599359935993599359935993599,89,137,cgp,1+lambda,reward,ant
25,4,1499,1499149914991499149914991499149914991499,89,137,cgp,1+lambda,reward,ant
26,0,4399,4399439943994399439943994399439943994399,92,137,cgp,1+lambda,reward,ant
27,8,4599,4599459945994599459945994599459945994599,91,137,cgp,1+lambda,reward,ant
