,seed,generation,evaluation,graph_size,max_size,solver,ea,fitness,environment
0,1,799,799799799799799799799799799799,27,61,cgp-local,1+lambda,reward,hopper
1,6,499,499499499499499499499499499499,31,61,cgp-local,1+lambda,reward,hopper
2,5,799,799799799799799799799799799799,27,61,cgp-local,1+lambda,reward,hopper
3,8,799,799799799799799799799799799799,26,61,cgp-local,1+lambda,reward,hopper
4,4,699,699699699699699699699699699699,22,61,cgp-local,1+lambda,reward,hopper
5,9,399,399399399399399399399399399399,18,61,cgp-local,1+lambda,reward,hopper
6,8,399,399399399399399399399399399399,33,61,cgp-local,1+lambda,reward,hopper
7,3,699,699699699699699699699699699699,26,61,cgp-local,1+lambda,reward,hopper
8,0,599,599599599599599599599599599599,19,61,cgp-local,1+lambda,reward,hopper
9,6,99,99999999999999999999,27,61,cgp-local,1+lambda,reward,hopper
10,5,899,899899899899899899899899899899,28,61,cgp-local,1+lambda,reward,hopper
11,1,199,199199199199199199199199199199,28,61,cgp-local,1+lambda,reward,hopper
12,4,399,399399399399399399399399399399,23,61,cgp-local,1+lambda,reward,hopper
13,8,999,999999999999999999999999999999,21,61,cgp-local,1+lambda,reward,hopper
14,7,199,199199199199199199199199199199,30,61,cgp-local,1+lambda,reward,hopper
15,7,399,399399399399399399399399399399,26,61,cgp-local,1+lambda,reward,hopper
16,2,199,199199199199199199199199199199,15,61,cgp-local,1+lambda,reward,hopper
17,4,299,299299299299299299299299299299,27,61,cgp-local,1+lambda,reward,hopper
18,4,599,599599599599599599599599599599,32,61,cgp-local,1+lambda,reward,hopper
19,6,199,199199199199199199199199199199,27,61,cgp-local,1+lambda,reward,hopper
20,0,99,99999999999999999999,19,61,cgp-local,1+lambda,reward,hopper
21,3,99,99999999999999999999,23,61,cgp-local,1+lambda,reward,hopper
22,3,799,799799799799799799799799799799,31,61,cgp-local,1+lambda,reward,hopper
23,4,99,99999999999999999999,15,61,cgp-local,1+lambda,reward,hopper
24,5,299,299299299299299299299299299299,24,61,cgp-local,1+lambda,reward,hopper
