,seed,generation,evaluation,graph_size,max_size,solver,ea,fitness,environment
0,101,9,9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,8,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
1,101,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
2,101,8,8888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888,8,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
3,101,1,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,8,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
4,101,2,2222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,8,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
5,101,5,5555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,8,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
6,101,7,7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,8,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
7,101,4,4444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,8,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
8,101,6,6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,8,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
9,101,3,3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,8,56,cgp,mu+lambda-ga1,reward-unhealthy_termination,inverted_pendulum
