,seed,generation,evaluation,graph_size,max_size,solver,ea,fitness,environment
0,1,799,799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799,32,69,cgp,mu+lambda-ga1,weighted-0-1-1-unhealthy_termination,walker2d
1,1,199,199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199,29,69,cgp,mu+lambda-ga1,weighted-0-1-1-unhealthy_termination,walker2d
2,1,699,699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699,35,69,cgp,mu+lambda-ga1,weighted-0-1-1-unhealthy_termination,walker2d
3,1,99,99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,29,69,cgp,mu+lambda-ga1,weighted-0-1-1-unhealthy_termination,walker2d
4,1,499,499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499,34,69,cgp,mu+lambda-ga1,weighted-0-1-1-unhealthy_termination,walker2d
5,1,399,399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399,34,69,cgp,mu+lambda-ga1,weighted-0-1-1-unhealthy_termination,walker2d
6,1,899,899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899,29,69,cgp,mu+lambda-ga1,weighted-0-1-1-unhealthy_termination,walker2d
7,1,999,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,32,69,cgp,mu+lambda-ga1,weighted-0-1-1-unhealthy_termination,walker2d
8,1,299,299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299,32,69,cgp,mu+lambda-ga1,weighted-0-1-1-unhealthy_termination,walker2d
9,1,599,599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599,34,69,cgp,mu+lambda-ga1,weighted-0-1-1-unhealthy_termination,walker2d
