,seed,generation,evaluation,graph_size,max_size,solver,ea,fitness,environment
0,1,799,799799799799799799799799799799,91,137,cgp-local,1+lambda,reward,ant
1,6,499,499499499499499499499499499499,94,137,cgp-local,1+lambda,reward,ant
2,5,799,799799799799799799799799799799,87,137,cgp-local,1+lambda,reward,ant
3,8,799,799799799799799799799799799799,88,137,cgp-local,1+lambda,reward,ant
4,4,699,699699699699699699699699699699,90,137,cgp-local,1+lambda,reward,ant
5,9,399,399399399399399399399399399399,93,137,cgp-local,1+lambda,reward,ant
6,8,399,399399399399399399399399399399,94,137,cgp-local,1+lambda,reward,ant
7,3,699,699699699699699699699699699699,91,137,cgp-local,1+lambda,reward,ant
8,0,599,599599599599599599599599599599,94,137,cgp-local,1+lambda,reward,ant
9,6,99,99999999999999999999,93,137,cgp-local,1+lambda,reward,ant
10,5,899,899899899899899899899899899899,87,137,cgp-local,1+lambda,reward,ant
11,1,199,199199199199199199199199199199,89,137,cgp-local,1+lambda,reward,ant
12,4,399,399399399399399399399399399399,90,137,cgp-local,1+lambda,reward,ant
13,8,999,999999999999999999999999999999,93,137,cgp-local,1+lambda,reward,ant
14,7,199,199199199199199199199199199199,90,137,cgp-local,1+lambda,reward,ant
15,7,399,399399399399399399399399399399,93,137,cgp-local,1+lambda,reward,ant
16,2,199,199199199199199199199199199199,88,137,cgp-local,1+lambda,reward,ant
17,4,299,299299299299299299299299299299,88,137,cgp-local,1+lambda,reward,ant
18,4,599,599599599599599599599599599599,89,137,cgp-local,1+lambda,reward,ant
19,6,199,199199199199199199199199199199,89,137,cgp-local,1+lambda,reward,ant
20,0,99,99999999999999999999,91,137,cgp-local,1+lambda,reward,ant
21,3,99,99999999999999999999,87,137,cgp-local,1+lambda,reward,ant
22,3,799,799799799799799799799799799799,90,137,cgp-local,1+lambda,reward,ant
23,4,99,99999999999999999999,91,137,cgp-local,1+lambda,reward,ant
24,5,299,299299299299299299299299299299,92,137,cgp-local,1+lambda,reward,ant
25,2,799,799799799799799799799799799799,93,137,cgp-local,1+lambda,reward,ant
26,4,799,799799799799799799799799799799,87,137,cgp-local,1+lambda,reward,ant
27,4,499,499499499499499499499499499499,88,137,cgp-local,1+lambda,reward,ant
28,5,99,99999999999999999999,94,137,cgp-local,1+lambda,reward,ant
29,5,699,699699699699699699699699699699,94,137,cgp-local,1+lambda,reward,ant
30,8,899,899899899899899899899899899899,92,137,cgp-local,1+lambda,reward,ant
31,8,499,499499499499499499499499499499,92,137,cgp-local,1+lambda,reward,ant
32,5,499,499499499499499499499499499499,89,137,cgp-local,1+lambda,reward,ant
33,3,599,599599599599599599599599599599,88,137,cgp-local,1+lambda,reward,ant
34,8,199,199199199199199199199199199199,87,137,cgp-local,1+lambda,reward,ant
35,5,599,599599599599599599599599599599,88,137,cgp-local,1+lambda,reward,ant
36,5,399,399399399399399399399399399399,91,137,cgp-local,1+lambda,reward,ant
37,2,299,299299299299299299299299299299,91,137,cgp-local,1+lambda,reward,ant
38,5,999,999999999999999999999999999999,88,137,cgp-local,1+lambda,reward,ant
39,6,899,899899899899899899899899899899,89,137,cgp-local,1+lambda,reward,ant
40,2,599,599599599599599599599599599599,90,137,cgp-local,1+lambda,reward,ant
41,1,699,699699699699699699699699699699,90,137,cgp-local,1+lambda,reward,ant
42,0,199,199199199199199199199199199199,89,137,cgp-local,1+lambda,reward,ant
43,7,99,99999999999999999999,93,137,cgp-local,1+lambda,reward,ant
44,1,99,99999999999999999999,90,137,cgp-local,1+lambda,reward,ant
45,6,599,599599599599599599599599599599,89,137,cgp-local,1+lambda,reward,ant
46,2,99,99999999999999999999,92,137,cgp-local,1+lambda,reward,ant
47,4,199,199199199199199199199199199199,92,137,cgp-local,1+lambda,reward,ant
48,4,999,999999999999999999999999999999,89,137,cgp-local,1+lambda,reward,ant
49,9,899,899899899899899899899899899899,87,137,cgp-local,1+lambda,reward,ant
50,8,599,599599599599599599599599599599,88,137,cgp-local,1+lambda,reward,ant
51,0,799,799799799799799799799799799799,94,137,cgp-local,1+lambda,reward,ant
52,7,899,899899899899899899899899899899,89,137,cgp-local,1+lambda,reward,ant
53,2,399,399399399399399399399399399399,88,137,cgp-local,1+lambda,reward,ant
54,1,499,499499499499499499499499499499,92,137,cgp-local,1+lambda,reward,ant
55,1,399,399399399399399399399399399399,93,137,cgp-local,1+lambda,reward,ant
56,0,399,399399399399399399399399399399,92,137,cgp-local,1+lambda,reward,ant
57,2,699,699699699699699699699699699699,93,137,cgp-local,1+lambda,reward,ant
58,9,599,599599599599599599599599599599,88,137,cgp-local,1+lambda,reward,ant
59,6,399,399399399399399399399399399399,90,137,cgp-local,1+lambda,reward,ant
60,8,699,699699699699699699699699699699,91,137,cgp-local,1+lambda,reward,ant
61,8,299,299299299299299299299299299299,90,137,cgp-local,1+lambda,reward,ant
62,7,999,999999999999999999999999999999,91,137,cgp-local,1+lambda,reward,ant
63,9,699,699699699699699699699699699699,90,137,cgp-local,1+lambda,reward,ant
64,0,299,299299299299299299299299299299,93,137,cgp-local,1+lambda,reward,ant
65,3,199,199199199199199199199199199199,91,137,cgp-local,1+lambda,reward,ant
66,1,899,899899899899899899899899899899,90,137,cgp-local,1+lambda,reward,ant
67,8,99,99999999999999999999,87,137,cgp-local,1+lambda,reward,ant
68,7,699,699699699699699699699699699699,91,137,cgp-local,1+lambda,reward,ant
69,2,499,499499499499499499499499499499,88,137,cgp-local,1+lambda,reward,ant
70,3,299,299299299299299299299299299299,92,137,cgp-local,1+lambda,reward,ant
71,7,599,599599599599599599599599599599,89,137,cgp-local,1+lambda,reward,ant
72,9,499,499499499499499499499499499499,87,137,cgp-local,1+lambda,reward,ant
73,3,499,499499499499499499499499499499,91,137,cgp-local,1+lambda,reward,ant
74,6,299,299299299299299299299299299299,88,137,cgp-local,1+lambda,reward,ant
75,9,999,999999999999999999999999999999,89,137,cgp-local,1+lambda,reward,ant
76,9,199,199199199199199199199199199199,94,137,cgp-local,1+lambda,reward,ant
77,1,999,999999999999999999999999999999,89,137,cgp-local,1+lambda,reward,ant
78,6,799,799799799799799799799799799799,87,137,cgp-local,1+lambda,reward,ant
79,0,899,899899899899899899899899899899,91,137,cgp-local,1+lambda,reward,ant
80,9,99,99999999999999999999,93,137,cgp-local,1+lambda,reward,ant
81,7,499,499499499499499499499499499499,92,137,cgp-local,1+lambda,reward,ant
82,4,899,899899899899899899899899899899,88,137,cgp-local,1+lambda,reward,ant
83,0,499,499499499499499499499499499499,92,137,cgp-local,1+lambda,reward,ant
84,7,799,799799799799799799799799799799,90,137,cgp-local,1+lambda,reward,ant
85,0,999,999999999999999999999999999999,90,137,cgp-local,1+lambda,reward,ant
86,1,299,299299299299299299299299299299,89,137,cgp-local,1+lambda,reward,ant
87,0,699,699699699699699699699699699699,90,137,cgp-local,1+lambda,reward,ant
88,6,699,699699699699699699699699699699,89,137,cgp-local,1+lambda,reward,ant
89,3,899,899899899899899899899899899899,91,137,cgp-local,1+lambda,reward,ant
90,7,299,299299299299299299299299299299,92,137,cgp-local,1+lambda,reward,ant
91,6,999,999999999999999999999999999999,93,137,cgp-local,1+lambda,reward,ant
92,2,899,899899899899899899899899899899,88,137,cgp-local,1+lambda,reward,ant
93,1,599,599599599599599599599599599599,88,137,cgp-local,1+lambda,reward,ant
94,5,199,199199199199199199199199199199,90,137,cgp-local,1+lambda,reward,ant
95,3,999,999999999999999999999999999999,93,137,cgp-local,1+lambda,reward,ant
96,9,299,299299299299299299299299299299,88,137,cgp-local,1+lambda,reward,ant
97,2,999,999999999999999999999999999999,92,137,cgp-local,1+lambda,reward,ant
98,3,399,399399399399399399399399399399,89,137,cgp-local,1+lambda,reward,ant
99,9,799,799799799799799799799799799799,90,137,cgp-local,1+lambda,reward,ant
