,seed,generation,evaluation,graph_size,max_size,solver,ea,fitness,environment
0,0,599,599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599599,22,67,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d
1,0,99,99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,31,67,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d
2,0,199,199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199199,22,67,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d
3,0,799,799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799799,23,67,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d
4,0,399,399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399399,27,67,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d
5,0,299,299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299299,22,67,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d
6,0,899,899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899899,31,67,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d
7,0,499,499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499499,22,67,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d
8,0,999,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,22,67,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d
9,0,699,699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699699,23,67,cgp,mu+lambda-ga,weighted-0-1-1-unhealthy_termination,walker2d
